 787,   4,   7,1391,  29,  10,2699,   8, 140, 704,1385,  26, 263, 790, 430, 180,  23,2968,  14, 669
  67, 366,   2,2402,   5,  62,2196,  13,  15,   8,2968,  31,  90,  12,  17,  10, 155, 102, 705,  89
   7,   4, 787,   8,  10,  14,1391, 180,2699, 140,2402,  23,2968, 263,  12,  67,  32,  26, 721,1098
   8,   2,2402,   5,  12,  13,  10,  11,  23,2196,  44,  90,2968,  18, 263, 111,  31, 623,  91,  34
   4,   6, 787,   7, 140,   8,1391,  10,1098, 450, 790,  14,2402,  23, 263,2968, 227,1322,  65, 103
  29,   8,   4,   7,   6,  10, 179,   2,   5,2699, 683,  67,  12, 623, 787,  18,  23,2968, 263,  65
 787,2699,   8, 140,  29,1391,2402, 790,  26, 263,1098, 704,  23,2968,1385, 103,1322, 180,  65, 430
   2,2402,  10,   8,  12,   5, 263,2968,2196,   7,   4,  17,   3,   6,  23, 623,  11,  18, 180,  50
   7,   6,   4, 180,1391, 787,  10,2402,2699, 234,  68,  23, 210,  14, 263,1453, 140,1158,  26, 704
  67,2402,   2,  10,   8,  12,   7,   4,  90,  17,   5,   6, 263,2968, 623,   3,  23,  13,  53,  11
2402,   5,2968,   2,  10, 623,  67,   7,  11,  90,  15,  13,  23, 138,  98,  34, 890,   4, 410, 263
2402,   8,  10,  67,   6,   4,   2,  12,  17, 263,  23,2968,   5, 623,  90,2699,2196, 180,  11,  18
 140,1391,   6, 790,   4, 430,1385,1060,2699, 450, 689, 242,1098, 227, 539,1490, 406,1126,1259,   8
  29,   8,  10,   2,  12,   7,  67,2968, 623,   4, 263,   6, 111,   3, 124,2699,  48, 180,  90,  50
 787, 140,   6,   4,1391,   7, 790,1647, 450,1347, 430,1126, 674, 782, 440,2699,1259,1322, 715,1385
   7,   4,   6,  10,   8,2699,1391,  14,  23, 111,2968, 263, 140, 180,  12, 704,   2,  67,  26,   5
2402,   2,   8,  10,   7,   4,   6,  12,  67,  23,2968,   5,  11,2699,  17, 263, 787,  14,1391, 111
  29,   8,2402,  10,   5,   2,  23,  12,   7,  67,2968,  18, 263, 623, 124,   4,  17, 179,   6,2699
  19, 120,2196, 186, 610, 332, 258, 567,1145,  53,1792, 160, 273, 545, 217,2478, 404, 116, 196, 885
   6,   7,1391, 140,  10,   8,2699,2402,  14,  23, 263, 790,   2,2968,  12,  67, 180, 430, 406,1385
 623,   2,  17,   8,  12,  18,   5,2196,  10,  44,   7,  23,  11, 263,   4,  13, 838,   6,   3,  91
 787,   6,   4,1391,2699,   7, 140,  29,   8,  10,1385,  23, 406,  32,  14, 704,2402, 790, 103, 539
   6,   4,1391,   7,2699,  29, 450,   8, 790,  10,1098, 227, 430,2402,1322, 406, 263,  65,1385,  26
   2,   5,2402,  29,  12,  11, 133,  17, 623,  10, 228,   8,2968,2111,  50,  23,  44,  93,  90, 263
  29,   7,  10,   8,   6,   4,2402,2968,  14,1391,  12, 263,  67, 180,  23,   2, 787,2699,   3,  48
   6,1391,   7,2699,  29,   8,  10, 790, 430,2402, 450,1098,1385, 406,  14, 227, 539,  26,  23, 263
  67,   2,  17,2402,  53,  44,  12,  55,  80,  13,   5, 623,  15,  11,  43,   8, 912,  10,  18,1137
  29,  10,   8,   7,   4,   6,2402,  12,  67,   5, 263,2968,  14,2699,  11,  17, 111, 623, 787,  48
   7,  29, 140,1391,   8,2699,  10,2402, 180,  14, 790,  23,2968,1098, 263,   2,  67, 450, 406, 430
2402,  67,   8,   2,  10,  12,   5,   7,2968, 263,  23,  11,   4,   6, 111,  90, 623, 180,   3,  13
2196,  67,   2,  29,  17,2402,   5,  12,  13, 213,   8,  44,  19,  11,  10,  43,  53,2968, 838,  50
   5,   8,2402,   2,  67,  12,2968, 228, 623, 133, 179, 263, 124,   7,  18,  11,  14, 111,  17,   4
2402,   2,  12, 623,  67,   5,  10,   8,  18,  17,2968, 133,  23, 228,  44, 263,  50,   7,  90, 179
   4, 787,   7,   8,2699, 140,  10,1391,2402, 263,  23,  67,   2,  12,  14,2968, 790, 623, 180,   5
 140,   6,   4,   7,2699, 430,1385, 790, 539,1060,  29,   8,  10, 450, 406, 227,1490, 242, 689, 704
   4, 787,1391, 140,2402,2699,  14, 180, 263,2968,  23, 790,  67,1098,  12,   2, 103, 623,   5, 704
  29,  10,   8,   6,2402,   4,   2,  67,  12,2968, 263,   5,  17,2699, 623,1391, 787,  14, 180,2196
   6,  29,   8,   4,   7,  10,2402,2699,  23, 787,  12,2968,   2,  14, 623, 180, 103,   5,1391,  17
  29,2402,2968,   2,  10,   8,  12,  67,  17,   4,  23,   6,  18,  90,  15, 263,  34,  13,2699,  98
   6,1391, 140,  29,2699,  10,   8, 430, 790,2402,  26, 406, 539,1098, 704, 450,  14,1060,  23, 263
 787,1391,  29, 140,   8,2699,  10,2402, 790,  14, 263,  23,2968, 430,1098,   2,  12,  67, 180, 450
   4, 787,1391,  29, 140,  10,   8,2699,2402,  14,2968, 263, 790,  23,  12,  67,   2, 180, 623,1098
 623,  29,  18,   7,   8,  10,   4,  12,   6,2699,   5,  23,  67,2968,  11,  17, 263,  44, 787, 124
 787,   6,   4, 140,1391,   7,2699,  10, 790,2402, 430,1385,1098, 539,  26, 450, 704, 406,  14,  23
 623,  18,1315,   2,2402, 245,  78, 101,  12,  11,  17,  29,  44, 163,1191,  10,   8,2968,  67, 187
2402,   2,   8,  10,   5,  12,  17,   7, 623,   4,2968,  23,   6, 263,  11,  18,  90, 133, 124, 111
  90,  13,   2,  67,  29,  17,   5,  89,2402, 705,2196,  12,  11,  53,2968,  43, 838,  44, 623,  10
1391,   6,   4, 140,   7,2699,  10,   8,1385, 430, 406, 790,2402, 539, 450,  23,  14, 704,1098,1060
 856, 102,   8,  65, 501, 429,  29,  83, 305,  18,   7, 565, 574, 742,1519,  67,2402,   6, 562, 623
   7,   4, 787,   8,1391,2402,2699, 140,  67, 263,   2,  12,2968,  23,  14, 623, 180,   5, 790,  17
 787,   6,1391,   4,   7,2699,  10,1385,   8, 704, 790, 430,2402,1060, 539, 262,  26,1398,1098, 406
1391,   6, 140,   4,   7,2699,  10,   8, 430, 790, 406,  26,2402, 539, 704,1060,1098, 450,1490,  14
 623,2402,   7,  29,  18,   8,   4,  10,  12,   2,2968,  23, 263, 787,  67,  17,1391,   3,   5,  44
   4,   6,  10,   7,   8,1391,2402, 787,   2,  23, 623,  12,2968,  14, 140,  18,  67, 263,   5, 179
   6,  29,   7, 787,  10,1391, 140,   2,2968,  67, 263,  12,  23,  14, 623,   5, 180, 790,  17,  18
 623,2402,  18,  29,   2,   7,   8,  11,  12,   5,  10,2699,   4,   6,  23,  58,  17,  67,1315, 920
  29,2968,  10,   8,  23,   4,   6, 263,2402,1663,   2, 721, 143,  11,  67, 175,1198,2699,   3,  70
 787,   6,   4, 140,   7,  14,2699,  10,   8,  29, 790,1098, 143, 168, 403, 227,2968, 180,  26, 430
  29,   8,   5,  18,   7,  10,  23,  12,  67,   2,2699, 263, 124,   4,2968,  17,   3,   6,  65, 111
2402,  10,   8,   2,   7,   6,   4,  12,   5,2968, 263,  23, 623, 787,1391,  11,2699,  17,  14, 111
2402,  67,   2,   8,  10,  12,   7,   5,   4,  17,   6,2968, 263,  90,  23,  18,  11,2699,  44,  13
  29,   8,   5,2402,  23,   7,  10, 124,  67,2968,  12,  11,   2,   6, 623,   4,2699,  18, 263,  17
  29,   8,  67,2402,   5,  10,2968,   2, 623,   7,  12,  11,  18, 138,  17,  23, 890,  34,   4,   3
  19,   2,  67,  53,  90,  29,  17,  43, 610,2737,  80, 217,  12,  87, 186,1137, 623, 468,  55,2394
   6, 140,   7,  29,2699,   8,  10, 790,2402, 430,1385, 450, 406,  14,1098,  26,  23, 539, 263, 227
   6,   7,  29,2402,   4,   8, 338,  10,2699,  18,  23, 382,  12,2968, 787, 263, 218,  67,   2,  14
   7,  10,   6,   4,2402,  23, 263,2699,2968,  67,1158,  14, 787,   3,   2,   5, 179,  17,  11,1391
 787,   6,   4,   7,2699,  29,  10,   8, 790,1385, 406,2402,  26,1098, 450,1060, 704, 227,1490,1322
  29,  67,   2,  90,  17,   5,  10,2968,  13,  15,2196,  44, 263, 623,  50,   7,  23,   3,  91,  18
   6,   4, 787,   8,2402,2699, 140,  12, 263,   2,  67,  14,  23, 180, 623,   5, 790,  17,   3, 111
   6,   4,   7,   8, 787,2402,1391,2699, 140, 263,  67,  23,2968,   2,  12,  14, 180,   3, 623,   5
 180,1158, 234,   7,2948,  68, 411,   8,  23, 130,1453,  83,   6,   4,  10,2402,  73, 111, 319, 685
   7,   4,  29,   8,  10, 787,  14,2699,1391,  23, 263,2968, 180, 103,  32, 140,  12,  26, 623,  67
  29,   2,  15,  67, 155,  90,  89,2402, 705,2968,   5,2196,  13,2084, 366, 410, 444,  17,  12,  98
2402,   8,  10,  12,   2,   7, 263,   5,   4,2968,  17,   6,  23, 623,  11,  18,  90, 179, 180,2699
  67,   8,  10,   7,   2,  12,   4,   6,   5,2968,  17, 263, 180, 623,  23, 102,  18,2196,   3,1158
  67,  10,   8,  12,   5,  17,   7,2968,  90, 623,  23,   4, 263,   6,  13,  44,2196,  18,  15,   3
  10,2968,2402,  12,   4,   2,   6,  67, 180, 111,   5, 263,  11, 623,2699,   3,  18, 228,  48,  44
 787,1391, 140,   6,1385,   4,   7, 430,  29,  10, 539,  26,   8,1060, 704, 790, 406, 262, 418,1490
   8,  10,2968,  67, 623,   5,   2,  12,   6,  34,  11,   4,  23,  18,  31,  17, 102,2699, 263,  90
 623,2402,  18,   2,  29,  12,  78,  11,1315,   8,  10,  17,   7, 245,  44, 101,  23, 163,   5,2699
  29,   2,   8,   5,  10,  17,  67,2968,  12, 623,  11,  34,  23,   7,  15,  90, 263,  13,  84,   4
   8,  67,  10,  12,   2,   7,   5,  23,2968,   4,   6,  18, 102, 623,  17, 263,  11, 111,   3, 180
  67,   5,   8,   2,  10,  12, 623,   7, 263,  17,  11,2968,  18,  23,   4,   6, 111,   3, 124, 228
   8,   4,   7,   6,  10,2402,  23,2699, 263,  67,   3,   2,  12, 787,2968, 342,   5, 111,  14,1391
 163, 397,1099,1344,  18, 623, 159,1704,1315, 766,2605, 136, 970,  78, 632, 192, 692,2556, 860, 478
 787, 140,   6,   7,2699,  29, 790,   8, 450,  10, 430,1098,1385, 539,2402, 406, 242,  26,1060,1322
  19,   2,  67,  80,  17,  29, 186, 838, 623,  18, 468,  12,  53, 610,2402,  55,  87,  90, 332, 912
  29, 180,2402,   8,   2,  12,1158,  10,   5,  17,   7,  23,2968, 263, 179, 111,  50, 228,   3,   6
   6,  14,   7, 787, 140,  29,1391,2699, 180,2968,  23, 263,2402, 790, 103,1098, 168, 111,1663,  12
  29, 623,   8,   2,   5,   7,  10,  12,  18,2968,   4,  17,   6,  11,  23,2699, 263,  90,2196, 124
   2,  29,  67,  12,   5, 623,  10,   8,  18,  11,  17, 133,  23,2968,  44, 228, 179, 263,   7,   3
  29,   3,  10,2402, 263,  67,   7,  12,  23,   2,   4,   6,   5,  17, 623,1158,  66, 342,  24, 180
   8,  10, 179,   4,2402,   7,  23,  12, 263,   2,  67, 528,2968,  14,   5,2699, 111, 623,1391, 787
  29,  67,2402,   5,   8,  12,  17,  11,  10,  90,2968,  50,  13,  23,  44, 111, 623,2196,  91,  34
  10,2402,   8,   6,   4,   7,   2,  12,  23,  67,2968,1391, 787, 263,   5,2699, 180, 111, 179, 623
2196,  19,  67,  29,   2,2402,  17, 186,  12, 912,   8, 332,  10,1145, 160,  90, 610, 567,  53,2737
  29,   8,  10,   7,   6,  67,  12,   2, 263,  23,2968,2699,1391,   5,  14, 787, 623,   3, 180,  17
2402,   2, 623,  12,  67,  17,  18,  10,  11,  44,2968,  90,  23, 263,   4,   6,2196,  13,  91,   3
   2,2402,  67,   5,  10,  12,   8,2968,  11,  23, 228, 623,  17,   7, 263,   4, 133,   6, 111, 179
 787, 140,2699,1391,   7, 790,   8,1098,  29, 227,  10, 242,1322,  65, 430,2402, 689,  23,1385, 406
 787,   6,   4, 140,1391,   8,  10, 790, 450,2402,1098,  14,  23, 263,  26,1385, 227, 180,2968, 406
 140,   6,   4,1391,   7,2699, 790,1385,  10, 430,   8,1098,  29, 539,  26, 406, 450, 227, 704,  14
1391,   6,   4, 430, 790,1385,2699,   7, 539,1060, 689, 227, 450,1490, 406, 262,1322,  26,  10,   8
   8,   7,   6,2402,   4,  67,  12, 263,  23,   2, 787,2968,   5,2699,   3,1391, 111, 623,  14,  11
 787,1391, 790,2699,   7,1098, 450, 227, 689, 430, 242,1322,1385,2198,   8, 406,  26,  29, 539,  10
  10,   6,   7,  29,   8,2968,  14,2402, 263, 787,2699,  12,1391,  23, 180,   3,   2, 140, 623,2140
  67,2402,  90,   2,  17,   8,  12,  10,   5,  44, 263,  19,  13,   7,2968,  11, 838,  15,  18, 623
  29, 179,   2,2402, 342,   8,  67,  12,  10,  23, 263,   5,   3,2968, 528,   4, 111,   7, 180, 623
  67,   8,   5,2402,  10,  12,   2, 228, 180, 179,   7,  17,  11,1158, 263, 133,   3,   4,  93,  18
  29,   8,  10,   4,   7,2402,   2,  12,  67,2968,  23, 787,2699, 263,   5,  14,1391, 623, 180,  17
 787,   4, 140,   7,1391,2699,  29,   8,  10,2402, 790, 450,  23,  14,  26, 263,  65, 430, 180,1385
  29,  67,   5,   2,  90,  12,  17,  15,  13,  10,2968, 623,  44,  80, 705, 263, 912,  23,  50,  19
  29,   2,   7,   6,  67,  12,2968,   5, 263, 623,  17,2699, 787,  11,  14,1391, 180, 111,  18, 179
 787,1391, 140,   6,   4,1385, 430, 790,  26,1060, 539, 262,1098, 704, 689,1398,1490,  10,  29,2198
   4,   6, 787,   8,2699,  10, 140,2402,  23, 263, 450,1391, 790,1098,  14,  67,2968,  12,  65,   2
   6,   4,   8, 787,2402,  10,1391,2699, 263,  23,2968,  12, 623, 180,  67, 140, 103,   2,  32,  26
  29,   8,   6,  10,   7,2402, 528,  23,   2,2699,  12,  14, 787,2968, 623, 263,1391,   5,  18, 111
   6,   4,1391,   7,  29,2699,   8,2402, 790, 430,1098,1385, 450,  14, 406, 263,2968,  23,  26, 539
  29,  10,   7,   8,   6,   4,2402,2968, 263,   3,  67,  12,2699,  23, 787, 623,   5,  14,1391, 180
   2,   5, 623,  12,  17,  18,  67,  11,  10,  23,2968, 133,  44,  50, 263,   7, 124,   3, 111, 108
   5,  29,  67, 228,  92, 133,  12,  93,  10,2111,   8, 312,  11,1176, 179,2968,  50,  17, 623, 111
  68,2402, 180, 685,   8,   7,   5, 412,   6,  10,   4,  67,   2, 228,1158,  23,1543,2948,  12, 179
   8,  67,   7,   2,   4,   6,  12,   5,  23,2968, 623, 263,2699,  17,  18, 787, 111,1391,  14,   3
   7,  10,   6,   4,   8,2402, 787,  23,  14,  12,   2,1391,2699, 263,2968,   5, 623, 180, 111, 140
 787, 140,   6,1391, 790,   7, 450, 227,1098, 430, 242,   8,1385,  29,  10,1322, 539,1060,1490,1259
  29,   2,  10,   8,2402,  23,   4,  12,   7,  17,  67,   6,   5, 263,2968,2699, 623,  11,  48, 179
  29,2402,   2,  17,  12,  10,   5,  44,  23,   7,2968,  11,  13,  18, 263,   3, 623,  15,  91,  50
2402,   8, 623,  10,   7,   6,  12,   4,  67,  18,   2, 263,2968,  23,   3,2699,   5,  17,  11,  14
  29,  67,   5,  12,  10,  17, 133,  23, 228,  11, 179, 263,   7,  50, 623,   4,  84,   3,   6,  14
2402,   2,  67,   5,  12, 623,  17,  10,   8,  18,2968,  44, 133,  23,  90, 263, 228, 108,  13,   7
  29,   8,2402,  10,  67,   2,  12,   4,   5,   6,  23,  11,  17,2968, 263, 111, 623,2699,  18,   3
  29,   2,  67,   8,  10,  12, 623,   7,   4,   5,2968,  11,  23,   6,  18,  90, 263,2699,2196,   3
   2,   8,  10,  67,   4,   6,   7,  12,   5,1391,2968, 699, 263, 787, 623,  23, 180, 278,  14,  17
  29,  10,  67,  12,   7,   5,2968,   6,   4, 623,  11,  23, 263,  17,2699,   3,  18, 180,  14, 787
 787,   6,1391,  29,2699,   8,  10,2402, 790, 430,1098, 450,  14,1385, 263,2968,  23, 406,   2,  67
   7,   8,   6,   4,  10,  14, 180,  23,2402,2699, 787,2968, 263, 111,1391,   5,  12,  67,   2, 103
   4, 787,1391,  10,   8,2402,2699, 140, 263,  67,  23,2968,   2,  12,  14, 180, 623,   5, 790,1098
  29,   2,2402,  17,   8,  12,  90,2196,   5,   7,  13,2968, 623,   4,  11,   6,  23,  44,   3,  18
  10,   7,   4,   8,  14,2402,2968, 787,1391,2699,  12,   2, 140, 180, 263,  67,  23,   5, 111,  17
 140, 450, 227, 790,   6,1391,   4, 242,1098,2699,1259, 499, 430, 440,1126,1385,   7, 571,2198,1490
  29,2402,   5,  11,  10,  23,2968, 228, 111, 623,  44,  91, 263,  90,  49,  33, 108,  18, 124, 133
   7, 140,1391,   8,2699,2402, 790, 263,  14, 450,  23, 430,2968,  67,   2,1385,  12, 180, 406,  65
 623,  18,  29,   2,  67,  11,  17,   5,  10,2968,  44,   7,2196,  90,  23,  34,  31, 102,  91,   4
  29,   8,   4,   7,2402,  23,2699, 263, 787,  67,2968,  12,   3,1391,   5,  17, 180, 623,  14, 111
 133,   2,   5,2606,1176,  92, 228,  67,2402,  71, 587,  12,  20,  29, 619, 462, 185,  93, 623,  10
2402, 623,   2,  12,   8,  10,   7,  23,  17,   5,   4,2968,   6,  44, 263,2699,  90, 124,   3,  48
  29,   8,   7,   4,  18,   5,  10,   6,2699,  23,   2,  67,  12, 124,  65,2968, 263,  17, 157, 787
   5,2402,   2,  67,2968,  12,  10, 623,  11,  17,  15,  34, 133,  13,  98,  90,1176, 228,   7, 138
  29,   8,   7,   4,   6,2402, 528,  67,  10,2968, 263, 623,  12, 787, 179,  18,2699,   2, 342,  14
2402,   7,  10,   4,   6,   2,  67,  23,  12,   5,2968, 180,2699, 623, 111, 787,  14, 179,1391,  18
   8, 102,  29,  67,  18,  23,2402,  10,   7,  12,   4,   5,   6, 623,   2, 124,   3,  65,  31, 263
   7,1391,   8,  10,  14,  26, 263, 790,2968,1385,  12, 704, 103, 450, 430, 406,1098,  32,   2,  67
   8,   2,  10,   7,   4,  12,   6,   5,  23,2968, 263,  11,  17,2699,  18, 787,1391,  14, 111, 179
2402,   8,  12,  10,  67,  11,   5, 623,  23,   7,  17,2968,  18,   4, 263, 111,   6,2699,  48,  50
2402,   2,  10,  67,  12,2968,  11,  90,  23,   7, 623, 263,  13,  15,   4,  50,  91,   6,  18,   3
 623,2402,  12,   5,  17,  67,  18,2968, 133,  44,   8,  10,  23,  90, 228,  50,  91,  34, 891,2111
  67, 102,   5,  62,  29,   8,   2,2402,2196,  10,  12,2968,  34, 501, 315,  11,1646, 305,  99, 730
  90,  29,  67,2402,  17,  12,   5,  13,  11, 623,  10,   8,2196,  44,2968,  23,  50,  18,   7, 263
   8,  29,  10,2968,  23,  67, 111,  12,   7,  14,   2, 263,  11, 180,   5,   4,  17,  18,   6,  31
  10,   7,   6,  14,   4,1391, 787,   8,2947, 175, 140, 721,2968, 143, 794,2699, 403, 180, 704, 168
   4,1391, 140,  29,2699,  10,   8,2402, 790, 430,  14,1385,1098, 406, 263,  26,  23,2968, 450,   2
2402,   8,  10,   2,  12,  67,   7,  11,   5,  23, 623,   4,   6,  17,2968, 111, 263,  18,2699,   3
  29,   2,2402,   8,  10,  23,  12,  67,   5,2968,  17,   4, 263,   7,  11,   3,  18,   6, 124, 179
 140,   4,1391,2699,   7, 790, 450,1098, 227,  29,  10, 242, 430,1322,1385, 689,  65,2402,  14,  26
   6, 140,   4,1391,   7,2699,  29, 790,1098,2402, 430, 227,  14,  23, 263,  65, 406,2968,1385, 242
 140,1391,1385,2699,   7, 430, 790, 539,  26,  29,1060,1490, 406, 689,1098,   8, 227,  10, 450, 242
   2, 623,  29, 179,  18,   8,  10,  67, 263,  17,   5,  23,2968,   7,   4,   3, 528,  11,   6,  44
   4,   7, 140,1391,2699,  29,   8,  10, 790,1098, 450,  23,2402, 263, 180, 103,2968,  12,1322,  32
 787,   6, 140,   7,1391,2699,  29,  10, 790,1098, 450,  26,  23, 704, 180, 430, 263, 406,2968, 539
   5,   2,2402,2968,  67,1176,  12,  10, 623,  11,  98,   8,2084, 115,  15,  13,  90,1097, 131,  34
 133,   2,   5, 312,  92, 159,  67,2402,2606,  12,  11,2111,  29,  20,  93, 623, 179,  18, 185, 619
  29,   7,   6,   8,  10, 180,2402,  23, 787,2699,  67,1391,1158, 263,2968,  14,  12,   2, 111,   5
   2,2402,  90,  67,   5,  17,  13,2968, 705,  89,  11,  12, 623,  10,   8,2196, 155,  53,  34, 213
2968,2402,  29,  10,   8,  67,   5,  12,   7,2919, 623,   6,   4,  17,  15, 180, 263,2196,1391,  13
  29,   8,   7,   4,   6,  67,  12,2968, 623,   5,  23, 263,2699,  17, 787,  18,  14,1391, 180, 111
 140,1391,1385, 430,   6,   4,1060, 539,   7, 790,2699, 689,1490,  26, 262, 406, 418,1398, 242,1729
 140,   6,   4,1391,   7,2699,  29,   8, 450,  10,1098, 227,2402, 430, 242,  14,1385,1322, 406,  23
  29,2402,   2,  12,  67,  10,2968,   8,  11, 623,  23,  17,   7,  13, 263,  90,  15, 111,  34, 138
   7,   8,  10, 338, 180,2699,  14, 263,1647,  32, 787, 382, 343, 623,2968,  12, 103,  65,  67,1158
 787, 140,   4, 790,   7,2699,1385, 430, 689,2198, 450, 227, 242,  26,1490,1060, 539, 406,1322,   8
   2,  18,  12,   8,1315,   4,   7, 187,2699,2968,   6, 163,  17,  11,  78, 245,  67, 101,   5,  44
   8,2402,  10,  67,   5,   2,  12,   7,   4, 111,  23,   6, 263, 228, 180,  11,  17, 179,  14, 623
   6,   7,   4,2699,1391,  29,   8, 140,  65,  10,2402,  26, 790, 430,  14, 124,1159, 623, 263, 406
 140,1391,   6,   4, 430,2699,1385,  29, 790,   8,  10,1060, 406,  26,1490, 450,1098, 227, 689,2402
   4,  29, 787,  10,   8,1391,2699,  14, 140,2402,  23, 263,2968,  12, 180,  67,   2, 790, 111, 623
   2,   5,  17,  13,   8,  12,  11,2968,  15, 623,  34,  90,  76,  23, 133,  50,  18, 213,  84,   7
  29,   2,2402,  67,  10,   8,   5,  17,2968,  11,  23, 263, 623,   7, 111,  50,   4,   3, 179, 228
   5,  29,2968,   2,  67,  11, 623,   8,  10,  34,  17,  15,  13,  98,  23, 890,  50, 228,  31, 133
 623,   2,  18,   5,2968,  17,  10,  67,  23,  44,   7,  90,  91, 111,  50, 263, 133,  34,   4, 124
   6,   7, 787,   4,1391, 140,  26,2699,  29,1647,   8,  10, 180, 704,1385,  14,1098, 210, 406, 790
   8,  67,  10,  12,   2,   5,  23,   7,   4,  17, 179, 623,  11,   6, 111, 228,  18, 133, 180, 124
   6,  29,   4,  10,   8, 787,2402,1391,2699, 263,  67,2968,  12,   2,  14,  23,   3, 180, 623,   5
   6, 787,   7,  29, 140,  10,  14,   8,2699,2968,2402, 180, 263, 790,  23, 450, 103,1098,  12, 406
 787, 140,   6,   4,   7,1385, 430,2699,  29, 790,   8, 539,1060, 406,  26, 704,2402,1098,1490, 262
1391, 140,   6,   4,   7,1385,2699,  29, 430,  10,  26,   8, 790, 539, 406, 704,1098,1490,2402, 450
 623,   2,2402,  18,  12,   5,  67,  29,  11,  10,   8,  17,2968, 101,  23,   7,  44, 179, 245, 228
   6,   4,1391,2699, 790,   7, 227,1098,  29, 430,   8, 242,  10, 539,1385, 406,1322, 689,  65,1060
  67,   2,   8,  12,   7,  90,  17,   5,   4,   6, 263,2968, 623,  19,  13,  15,  23,  44,   3,  11
  29,  10,   4,   6,   8,  14,2968, 787,2699,1391,  23, 263, 180,   2,  67, 140, 111, 623,   5,  17
 787, 140,   6,   7,2699,1385,  10,   8, 430, 790, 406, 539,  14,  26, 704,1060, 450,1490,1098,2402
 787,1391,  10,   8, 140,2699, 704, 180,2402,1385, 790, 263,  26, 406,  23,2947, 430, 539, 669,1398
   7,   4, 787,1391, 140,   8,  10,2699,2402, 180,  26,1647,  14,1098, 790,1385,  23, 430, 382, 263
 787, 140,   7,2699,  10,   8, 790,1385,1098, 704, 430,  26,2402, 406,1322, 450,1060, 263,2968,1398
   2,   8,  10,2402,  23,  12,   7,2968,   5,   4,  17,   6,  11, 111, 623,  14,  48, 180,   3, 179
   6,   4,   7,1391,  10,   8, 140,2699,2402, 704, 180,  26,  23,2968,1385, 263, 406, 790, 103,  32
   6,  29,   4,  10,   8,  14,2968, 263, 787,2699, 180,  23,  12,1391,  67, 103,   2, 623, 111,  32
 787, 140,   4,2699,   7,1391, 790,  10,1098, 227,2402,  65,  14, 242,  23,1322, 430, 263, 689,1385
 787,1391, 140,1385,   6,   4,   7, 539,1060,2699,1490, 406, 262, 418, 689, 704,  10,1729,  29,   8
   7,   6,   4,  14,1391,  10,  29, 143, 180,2699, 721,2968, 140, 794,  23,  77, 168,1663, 263, 704
1391, 140,   6,   4,1385, 430,2699,  29,  10, 790,   8,  26, 539,1060, 406,2402,1098, 704,1490, 262
  29,   5,  67,   2,  15,  13, 705,2402,  12,  17,2111,  89, 228,2968, 498, 131,1176, 190,  92,  10
 787, 140,   7,2699, 790,  29,  10, 430,1385, 450, 539,  26, 406,1322,1060, 227, 704, 689,1490, 262
  29,2402,   2,  67,  10, 623,  17,   5,   7,2968, 263,  18,  11,   4,  90,   6,2196,  23,  44,   3
