   4,   9,  20,  10,   8,  22,  31,   7,  25,  12,  55,   5,  15,  82,  16
   4,   0,   9,   8,  22,  11,  31,   2,   7,  49,  15,  10,  90,  58,   5
 138, 131, 228, 398, 250,  22, 397, 669,   8, 173, 105, 539, 422,  28, 645
  95,  99, 365, 342,  27, 348,  22,  90,  50,   8,  25,  79,  31,   4,   1
  31,   8, 289,  77,  30,   4,  25,  39,   1,  79,  42,  80, 118, 191,  66
   8,   1,   9,  20,  11,  79,  50,  30, 191,  90,  39,  56,  49,  89,  24
  31,  25,  22,   8, 191,  79,  89,  57,  80, 117,  50,  30,   4, 118,  56
   4,   8,  11,   1,  22,   9,   0,  25,  16,  34, 233, 289,  42,  79,  85
   1,   4,   9,   8,  20,  25,   0,  31,  11,  24,  50,   7,  49,  79,   6
  31,  22,  30,  25,   9, 191,  39,  56,  57,  79,  50, 187,  66,  51, 215
  31,  77,  22,  30, 289,   8, 118,  42, 134, 256, 171,  25,  78,  89,   9
   4,   8,  20,  11,  10,  15,  22,  82,  25,  31,   5,  90, 272,  13, 353
  80, 118,  31,   8,  22, 131,  77,  79, 443,  89, 117, 138, 398,   9,   4
  77,  31,   8,  22,  89,  80, 125, 136,  30,  79, 131, 289,  25,  72,  66
 125,  80, 135,  78, 308, 131,  25, 486,   8, 265, 118,  72, 339, 136, 472
   9,   2,   8,  20,  11,  25,  15,  31,  10,   7,   5,  82,  90,  49,  58
  31,  25,   9,   4,   1,  79,  80, 191,  50,  30,  39,  89, 118,  11,  57
   4,  22,   1,  25,   9,  50,  79,  49,  30,  90,  20,  39, 191,  15, 104
   4,   1,   9,   8,   0,  25,  31,  15,  49,  90,   2,  58,   7,  50,   6
   8,  31,  11,  20,  18,  25,   9,   1,   0,  34,  79,  30,  85,  56, 118
   0,   9,   8,  20,  25,  31,   2,  90,  11,  49,   7,  58,  50,   6,  10
   4,  20,   9,   8,  22,  25,   2,  31,   7,  15,   6,  10,  90,  58,   5
 289,  77,   9,  22,   8,  30,  42,   4,  25, 215, 744, 425,  28,  72, 214
  31,  78,   8,  22, 118, 443,   9,  25,   1, 105, 669,  42, 380,  79, 228
   0,   4,   9,   8,   2,  10,   7,  22,  31,   6,  16,  18,  15,  12,  49
   8,  25,   9,  79,  30,  66,   4, 117,  77,  80, 191, 136,  56,  50,   1
   8,  22,  11,  25,   7,  10,  15,  82,   5,  49,  16,  58, 272,   6,  12
  31,   8,  22,   9,  25,  30,   1, 191,  89,  79,  56,  72,  50,  66,  51
   0,   2,  20,   9,   4,   8,   7,  22,  12,   6,  25,   5,  31,  16,  15
  31,   8,  25,  80,  79,   4,  65, 136, 248,  99,  95,  24,  93,   1,   9
   4,  25,   9,  20,  90,   0,  31,  50,  11,   7, 104,  24,  79,   6,   2
  31, 135,  72,  25, 370,   8, 131, 191, 265,  89, 151,  77, 138,  57,  30
   1,   8,   9,  31,  25,  20,   0,  90,  50,  79,  49,  11,  15,  58,   7
   0,   9,  20,   2,   7,   8,  11,  22,  25,  10,  58,  49,  90,   5,  31
  22,  31,  25,   4,   9,  80,   1,  89, 191,  66, 117,  50, 118,  30,  56
  25,  31,   4,  50,   1,  24,   9,  93,  79,  95, 191,  49, 117,  89,  39
  31,  25,   8,   4,   9, 191,   1,  30,  57,  79,  80,  89,  66,  72,  39
   1,   4,   8,  22,  11,   2,   7,  10,  80,  30,  79,   6,  90,  18,  49
   8,  22,  25,  11,  20,  79,  80, 106,   0,  39,  56,  89, 191,  50, 117
   8,  31,  25,  20,  11,   2,  80,  79,  30,  10, 106,   7,  50,  90,  15
   9,   8,  22,  25,  39,   4,  66,  89,  79,  56,   1, 191,  72,  80, 106
   1,   4,   9,  11,  22,   7,  31,  90,   2,  15,  49,   6,  58,  10,  16
  31,  80,  77,   8, 441, 120,  22,  78, 125,   4,   9, 443,  25,  79, 267
   4,  22,   8,  25,   1,   9,  78, 105, 121,  79, 131,  20,  11,   0,  42
   2,   4,  82, 272,   7,   5,  20,  11, 353,   8,  10,  22,  13, 324,  25
   9,   1,  22,  11,  20,   0,  25,  30,  56,  39,   2, 106,  79,  80,  89
   4,   1,   8,  25,  50,  90,  24,  31,   9,  79,  95, 104,  49, 170,  20
   1,   9,  20,  10,   7,   5,   4,  82,  15,  11,   8,  13,  12, 272, 218
  65, 342,  27, 348,  99,  95, 194, 441, 154,  42,  24, 110, 365, 136, 447
   8,   9,   4,  80,  30,  79,  77,   1,  89,  56, 118, 117,  11,  42,  39
   8, 191,  80,  57, 117,  79,  78, 131,  69, 118, 217,  39,  56,  50, 194
  20,   2,   4,   9,  11,   7,   8,   6,  15,  22,   5,  12,  25,  16,  82
   4,  20,   9,   2,   8,   7,  11,  22,  25,  10,  58,  31,   5,  49,  90
   4,   0,   8,   9,  22,  31,  25,   2,  11,  15,  80,  10,  58,  49,   6
   0,   1,   4,   2,  20,  11,   8,  25,   7,  31,  15,  10,  82, 272,  18
   4,   9,   1,  79,  30,  39,  50, 191,  20,  11,  80,   0,  89, 117,  90
 289,   9, 215,  30, 208,  22, 212,   8,  96,  75, 187,  39, 249, 425,  72
   0,   9,  11,   8,   2,   7,  25,  31,  15,  10,   5,   6,  90,  16,  82
   4,  22,  11,  31,  20,  10,  25,   5,   7,  15,  55,  80,  12,  30, 106
   4,  20,  11,  55,   5,   8,  12,   7,  82,  22,  15,  54,   6,  31, 753
   8,  31,  80,  25, 117,  78,  79, 131, 171,  77,  30,  89, 136, 191, 158
   9,   4,   2,  20,  10,   7,   5,  15,  25,  22,  82,  90,  31,   6,  16
   8,  77,  22, 289,   4,  25,  89,  72,  56,   1,  79,  11,  42, 187, 208
   8,  31,  22,  25,  20,  30,  11,  90,   0,  39,  80,  50,  49,  56, 191
  77,  30,   8, 289,  39,  25,  89,  72,   4,  66,  79,  56,  57, 191,  42
   4,   8,   9,  22,  31,   0,  11,   2,  79,  80,  90,  49,  50,  30,   7
   4,   8,   9,  25,  31,  90,  11,   2,   7,  50,  79,  15,  58,  24,  39
   9,   8,   4,   1,  25,  11,   0,  20,  80,  39,  77,  56,   2, 289, 106
   8,  25,  20,  90,   9,  15,   0,  31, 104,   7,  24,  58, 439,  93, 162
  22,   8,  25,   9, 191,   1,  80,  30,  79,  61,  50,  57, 117,  39, 118
   8,  31, 342,  25,  99,   1,  93,   9,  95,   4,  79,  50, 348, 365,  80
   4,   9,   8,  25,  31,   0,  20,  11,  90,  50,  49,  79,  15,   2,  58
   9,  22,  25,  80,   4,  79, 134,  77,  56,   1,  89,  66,  39,  57, 191
   1,   4,   9,  22,  25,  20,  31,  11,  90,   2,  15,  49,  50,  79,   5
   9,   0,   8,  20,  25,  31,  11,   2,  49,   7,  90,  58,  50,   6,  79
  31,   8,   9,  22,   4,  25,   1,  39,  56,  79,  11, 106,  80,  43,  89
   1,   4,  11,  22,  31,   7,  25,  12,   5,  55,  15,  82,  16,   6,  18
   1,   4,   8,  11,  31,  20,  25,   7,   5,  15,  30, 106,  55,  79,  80
   4,  20,   8,  11,  22,  10,   7,  31,  25,   5,   6,  90,  58,  82,  49
   1,  20,   9,   4,   2,   8,  10,  22,  25,   7,   6,  12,  16,  18,  15
   4,   8,  20,  10,  22,  31,  25,   7,   5,  55,  12,  15,  82,  13,  16
   4,   9,  20,   2,  11,  25,  31,  10,  15,  90,  49,   6,   5,  58,  79
   8,  79,  25,  68, 136,  66,  89,  51, 191, 117,   9, 255,  30, 110,  80
   4,   9,   8,   7,  31,  49,  16,  18,   6,  10,  79,  50, 104,  39,  24
   4,  11,  16,   2,   8,  10,   3,  12,  22,  31,   7,  25,  85,   6,  19
  22,   8,  25,  31,  79, 117, 136,  66, 191,  68,  89,  50,  95,  51, 110
  31,  25,  80, 117,  89, 118,   9,  66,   4, 191, 253,   1,  50,  30, 250
 289,  77,   9,   8,  22,  96, 249,  42,  72,  75,   4, 425, 128,  39,  89
   4,   9,   8,  20,   0,  25,  22,  31,  11,  49,   7,  15,  90,  50,  79
   1,  25,   8,  20,  22,   9,  49,  31,  90,   0,  50,  11,   6,   7,  39
 443, 118, 398, 228, 105, 669, 397,  22,   8, 562, 427, 422, 267, 539,  42
   8,   1,  25,   9,  79,  50,  20, 191,  90,   0,  80,  11,  30,  39,  49
   4,   8,  31,  22,  20,  11,  25,   0,  39,  30,  90,   2,  49,  15, 106
  25,   8,  31,   1,   9,  20,  11,  30,  79,  90,  50,  39, 191,  80,   0
   9,  22,   4,   1,  25,  30,  11,  39,   0,  80,  20,  37,  79, 106,  56
   8,  25, 191,  89, 117,  51, 253,  50,  95,  30,  39,  80,   9,  61,   4
  25,   8,  31,   9,  20,   0,  50, 191,  49,  79,  90,  30,  18,  24,  80
  28,  22,  25,   8, 135,   4,  77, 151, 191,  72, 131,  80,  30,   1, 308
  31,   8,  22,  25,  79,   4,   9, 117,  30,  56,   1,  50, 131,  57,  39
   0,   1,   2,   9,   4,  11,  20,   7,  15,  10,   8, 327,  25,  82, 272
   1,   4,   8,  22,  11,  20,  25,   7,  30,  49,   5,  79,   6, 106,  50
   4,   8,  20,  11,   7,  10,   5,  82,  31,  90, 272,  49, 218,  58, 353
   0,   8,   9,  22,  31,  11,   2,  16,   7,  10,  49,  90,  15,   6,  79
   9,   8,  31,   0,  25,  20,   2,  11,  30,  15,  39,  79,  56,  50,  80
   4,  22,  25,  31,  79,  20,  49,  50,   0,  39,  80,  11, 191,  58,  56
  77, 289,  31,   8, 441,  22, 123,  75,  30, 265, 259, 116, 254, 120, 131
   8,  31,  25, 253,   1,  79, 312,  50,   9,  90, 117, 191, 304,  93,  24
   8,   9,  25,   0,  31,  20,  49,  15,  90, 104,   7, 327,  50,  11,   2
   0,  20,   4,  11,  16,   9,  18,  10,   8,   2,  31,  34,   3,  12, 275
   1,   0,  20,   4,   9,   8,  11,  25,   2,  31,  10,  49,  15,  90,   5
   1,   0,   8,   9,  20,   2,  15,  31,  25, 174,  10,  11,  58,  49,  90
  80, 118,  78,  31, 380,  42,  77, 443, 441, 117,   8,  28, 123, 398,  72
   8,  22,  25, 134,  57,   4,   1,  66, 191,  39, 106,  79,  51, 402,  50
  31,  22, 131,  80, 118, 289,  89,  79,  25, 265, 125,  72, 117,   9,  30
   0,   4,  20,  11,   1,   8,   9,   2,  22,  25,  34,  10,   7,  12,   3
   0,   4,  20,  11,   7,  31,  25,  55,   6,  15,  90,  49,  82,  16,  18
  31,   8,  25,   9,  79,  30,  57, 134,   4,  66, 191,   1,  50,  51, 117
   1,   9,   4,  20,   8,  25,  31,   0,  22,   6,   7,  49,   2,  18,  10
   1,   4,   8,  31,  11,  20,  25,  10,  30,   7,   5,  15, 106,  80,  79
   1,   4,   8,  31,  11,  20,  25,   7,  15,  90,  10,  39,  49,  79,  30
  31,  25, 191,   8, 138, 135, 117,  72,  50,  79,  57,  89, 118,  30, 136
   4,   8,  31,  22,  20,  11,  25,  10,  79,   7,  15,  30,   5,   6,  56
  22,   8,  25,   9,  90,  20,  31,  49,  50,  24,   0,  93,  15,  58,  79
   4,  25,  20,  90,   7,  11,  15,  24,  31,  82,  49,   5, 104,  58, 218
  25,   8,  31,  20,   0,  49,  11,  90,  50,  79,  15,  39, 104,  24,  30
   1,   4,   9,  20,  11,  22,  31,   7,  12,  25,   5,  55,  82,  15,  13
  79, 117, 118,  77,  68,  25,  51, 131,  56, 125,  30,  78,  57, 441, 202
  31,   8,  79, 117, 253,  25,  80, 191,  66, 348, 118,  89, 250,  57,  50
  20,   8,   0,  25,  22,  31,  49,  58,  16,  15,  34,   7,   6,  90,   2
   0,   4,   8,  20,   7,  11,  90,  31,  49,   5,  58,  10,  82,   6, 216
   4,   8,   9,   0,  20,  22,  31,  25,   2,  16,  10, 106,  30,  34,  79
   1,   4,   8,   0,  25,  31,  90,  20,  11,   7,  49,  24,  79, 104,  58
   9,  20,  25,  31,  11,   2,  15,  90,  10,  58,   6,  50,  79, 104,  30
  20,  11,   9,   2,  18,  16,  25,  31,  10,   7,   3,   6,  34,  15,  49
   4,   0,  18,  11,   8,  16,   9,  22,  25,   2,  31,  10,   7,  12,   6
   8,  31,   4,   9, 185,  25, 312,  79,  30,  64, 243, 253,  39,  37, 671
  31, 135,   8, 138, 151,   4,  80, 191, 145,  72, 131, 370,  79,  50, 213
  18,  20,  34,   4,   1,  11,   3,  10,   2,   8,   9,  12, 386,  85,  19
   1,   2,   9,   4,   7,  10,   8,   5,  15,   6,  25, 327,  55,  31,  49
   1,   4,   0,   9,   8,  25,   7,  90,  11,  49,  15,  31,   2,  58,  24
   4,  10,   8,  20,  11,  22,  31,  25,   5,   7,  55,  12,  15,  82,  13
   1,   8,  20,  11,  31,  15,  90,   6,  49,   5,  58,  55,  16,  79,  82
   1,  25,   8,   9,  11,  31,  22,  18,  49,   0,  34,  90,   7,  58,  16
   8,   9,  25,  30,  79,  89,   4, 289,   1,  39,  80,  66,  50, 191, 202
  31,   8,  25,  95,  50,  93,  89, 136,  65, 117, 191,  66,  68, 342,   4
   4,   8,  31,  25,   1,  20,  22,   9,   0,  11,  80,  16,  79,  30, 191
  31,  22,  80,   8,  89,  77, 118,  79,  25, 191,  72,  30,  78,  56, 117
   9,   8,  10,  20,  11,  22,  31,  25,   5,  82,   7,  13,  15,  12, 106
   1,   4,   0,   8,   9,  22,  31,   2,  18,  10,   6,   7,  16,  49,  80
   8,  31,   4,   9,   1,  79,  80,  30,  20,  39,  89, 117,  57,   0,  90
   4,   1,   8,  31,  25,  20,   0,  11,  79,  80,  90,  30,  50,  49,  39
  77, 289,  42, 571, 441,  22,   8, 128,  72,   9, 118,  80, 125, 425, 215
  92, 158, 900, 941, 250,  78, 187, 134, 262, 118, 125, 443,  80, 845, 173
   8,   9,  20,   0,  22,  25,  31,  15,  11,  58,  49,   7,  90,   2,  79
  31,   9,  22, 289,   8,  39,   4,  25,  72,  56,   1,  79,  66,  51,  50
   8,  31,   9,  25,  61,   1,  66,  30,  57, 191,  79,   4,  11, 136,  51
   0,  22,  11,  25,   7,  31,  15,  90,   6,   5,  58,  39,  10,  50,  79
   4,   1, 327, 121,   0,   9,   8,   7,  49,  25,  20,  15, 585,  31,  90
   1,   4,  20,  11,   8,  10,  22,  31,  16,  25,  12,   7,  85,   3,  55
  31,   8,  25, 136,  89,  50, 253,  30,  39,   9, 194,   4, 129,  69, 202
 135, 151, 138, 504, 213, 210, 145, 125, 308, 140, 668, 666, 428, 667,  72
   1,   4,   8,  31,  25,  10,   7,  15,  16,   5,   6,  55,  12,  18,  90
   1,  20,   8,   9,  22,   0,  49,  58,   7,  11,  50,   6, 104,   2,  79
   8,   9,  25,  30,   4,   1,  79,  80, 134, 191,  66,  57,  39,  50,  56
  80,  31, 118,  42,   8,  78, 131,  79, 117,  89,  25, 289, 123, 441,  72
  25,  79,   9,   4, 117,  89,  80,  66,   1,  50,  30, 136, 253, 118,  51
   8,  31,   4,   1,   9,  20,  11,  80,  79,   0, 191, 131,  56,  84,  18
   8, 134,  22,  92,  79,  30,   9,  25,  57, 256,  28,   4,  66, 118,  56
   4,   0,  25,  20,  31,  11,   2,  90,   7,  15,  49,  10,  39,   5,   6
  31,  25,   8, 191,  50,  72, 135,  79,  89, 117,  30,  80,   9,  66, 118
   8,  20,   2,  22,  11,   7,   6,  90,  49,   5,  58,  79,  80,  16,  50
  31,   8,   9,  22,  25,   4,  30,   1,  57,  56, 191,  66,  50,  80,  89
   1,   9,   4,  20,   8,   2,  25,  31,   7,  10,   6,  15,  55,   5,  90
   1,   4,   9,   7,  20,   8,  15,  22,  25,  11,  49,  58,  31,   6,   5
  80, 443,  42,  77,  25,  56, 225,  72, 171, 123, 105,  69,  30,  66, 138
   9,   2,  20,   8,  22,  11,  25,  31,   7,  10,  58,  49,  90,   5,   6
   1,   8,  22,   9,  20,  49,   0,  50,  39,  30,  11,  90,  80, 191,  89
  28,  31,  25,   8, 289, 138,   4,  77, 151,  80,   9,  72, 370, 118, 125
   1,  22,  25,  31,   9,  49,  90,  50,  20,  79,  30,  39,  11, 191,   0
   0,  20,   2,  11,   4,   9,  10,   7,  16,   8,  12,  82,  18, 272,  15
   8,  25,   9,  31,  50,  90,  79,  49,  39, 191,  30,  11,   0, 117,  93
   1,   8,  31,  25,  20, 291,  11,   0, 258,  50,  24,  40,  49,   7,  15
   1,   9,  11,   2,  22,   7,  25,   6,  10,  31,  15,  49,  90,  58,   5
   4,   1,   9,   8,  11,  20,  25,   2,   7,  15,  10,  79,  82,  30,  90
   8,   4,   9,   1,  20,  50,  24,  79,  11,  90,   0,  30,  93, 191,  80
   1,   9,   8,  20,  25,  15,  11,  90,   2,  58,   7,  31,  49, 104,  10
   4,   2,  20,   8,  11,  10,   7,  25,  31,   5,  90,  49,  58,  16,   6
   1,   4,   8,  31,  25,  20,  11,   2,  90,  50,  49, 106,  15,  30,   7
  31,   4,  80,  25,   9,   1,  79,   0,  30,  11, 191,  20, 131,  78, 118
  20,   2,   4,  11,   9,  10,  22,   6,  15,  12,  16,  25,  31,   5,  82
   8, 118,  78,  22,  79, 131,  25,   4,   9, 117,  30,  56,  77,  89,   1
  31,  77,  22, 118, 441,  80, 289,  79,  89, 131, 117, 125,  25, 265, 370
   4,   1,   9,   8,  25,   0,  20,  11,   2,  39,  15,  79, 106,  90,  50
   1,   4,  11,  20,  10,   7,   8,  22,   5,  15,  25,  31,  82,  12,   6
  31,  22,  80,   8,  25,   9, 173,   1,  78, 191,  79,  28, 118,  30, 309
  22,   8,  25,  80, 138, 131, 191, 135, 308,  78, 370,   9, 118,  79,   4
  31,  22,   8,  57,  61,  92, 117,  50,  30,  79,  66,   9, 247,   4, 136
   4,   8,   0,  25,  11,  31,  90,   7,  49,   6,  50,  15,   2,  24,  79
   2,  20,   4,   9,  11,   8,  22,  15,   5,   6,  25,  12,  31,  55,  82
   8,  22,  79,  25, 131,  89, 105, 138, 443,  30,  72, 250,  66,  56, 136
   4,  20,   9,   8,  25,  31,  11,   2,  90,   7,  15,  58,   6,  79,  50
   0,   9,   8,  22,  25,   7,   6,  15,  49,   2,  31,  90,  10,   5, 104
   2,   1,  10,   4,  20,   5,   7,   8,  55,  82,  22,  15,  12,  13,  25
   1,   0,   8,  11,   9,  22,  31,  16,  34,   2,  49,   7,  10,   6,  12
  20,   2,  11,   8,   7,  10,  22,  25,  15,  31,  16,  49,  12,   6,   5
  61,   8,  22,  25,   9, 247,  92,  80, 191,  28,   4, 333,   1, 134,  57
  20,   4,  11,   8,   2,   9,   3,  12,   7,  22,  25,  31,  85,   6, 275
   1,   4,   2,   8,   7,  10,  22,   5,  15,  25,  31,  58,  55,  90,  49
   0,   4,   2,   7,  11,  10,  15,  16,  82, 272,  12,  25,  49, 218,  18
   4,   9,   8,  25,  20,   0,  90,  11,  49,  50,   6,  79,  15,  24,  58
   4,   0,   8,  25,  22,   7,  31,  49,  16,  15,  58,   6,  24,  18,   2
   9,  22,  25,   4,   1,  11,  20,  57, 106,  79,   0,  39,  18,  80, 191
   2,  20,  10,   4,   7,  11,   6,   8,   5,  15,  55,  22,  82,  12,  13
   9,   4,  20,  10,   8,  22,   7,  31,  25,  12,   5,  55,  15,  82,  16
   1,   4,  20,  11,   8,  10,   7,  22,   5,  15,  25,  31, 272,  13,  12
  31, 134,   8,  22,  25, 106,  39,   4,  79, 191,  89,  80,  92,  72,   1
   2,  20,   8,  10,  22,  31,  25,   7,  16,  18,  55,  15,   5,   6,  82
   4,  25,  31,  20,  90,   0,  50,  11,  49,  40,  24,   7, 104,  79,  15
   2,   4,  20,  10,  11,   7,   8,  22,  15,   5,   6,  82,  55,  25,  31
  22,   8,  25,   4,   9,  89, 191,  72,   1,  50, 118,  56, 117,  57,  77
   9,   4,  20,   7,  10,  22,  15,  25,  55,  82,   6,  12,  31,  49,  90
   9,  25,  39,  79,  89, 191,  72,  66,   4, 187, 117,  56, 185,  50,  80
   8,  31,  25,   9,  89, 191,  66,   4,  50,  30, 136,  51,  39,  57,  80
   8,   4,  25,   1,   9,  20,  11,   0,  79,  30,  18, 191,  80,  57,  39
   4,   0,  20,   9,   8,   2,  31,  11,  25,   7,  15,  10,   5,  90,   6
  20,  11,  22,  10,   7,  25,   5,  82,   6,  90,  13,  12, 272,  58,  55
   4,   8,  11,  22,  31,  20,  25,  10, 106,   7,  15,   5,  82,  39,  90
  22,  90,   8,  25, 104,  24,   9,  93,  50,   0,  31,  20,  95,  79, 365
   1,  10,   4,  11,  20,  82,   5,  12,   8,   7,  22,  15, 272,  31,  25
   4,   8,  11,  20,  10,  22,  31,  25,   5,   7,  15,  55,  12,  82,  13
  31, 289, 116,  75, 441, 214,  22, 251, 554, 125, 308,   8, 215,  89, 450
   8,  31,  25,  11,   0,  90,  49,  39,  30, 191,   7,  80,  24,  15,  56
   1,  49,  20,  25,   9,   8,  15,  90,  58,  31, 104, 121,   0, 327, 439
   9,  25,   4,   1,  30,  79,  80, 191,  39,  72,  89,  56,  11,  50,  77
   0,   4,  20,   8,  11,  22,  10,   7,  25,  15,  31,  82,   5,  90,  16
   1,   4,   9,  22,   2,  20,  11,  25,  31,  24,   7,  90,  79,  16,  50
  25,   1,   9,  50, 191,  30,  39,  89,  57,  80,  90,  20,  56,  66, 117
  31,  22,  89,  79,  25,  30,   9,  51,  77, 117,  56,  68,  80, 134, 185
  22,   8,   9,   0,  20,  49,  11,   7,  15,  90,   2,  50, 104,  79, 121
  31,  22,   8,  25, 136, 191,  80,  72,  79, 118,  66,  51, 117,  77,  30
   1,  22,  31,   9,  20,  50,  90,  49,  15,   0,  79,  58, 191,  11,  30
   4,  20,  11,  22,  25,   6,   7,  10,  15,  90,  49,  80,  55,  50,  58
   0,   1,  16,   4,  11,  10,  18,   2,  12,   7,   3,   9,  34,   8, 275
 289,   8,  77,  22, 441,  80,   9,   4, 118, 443,  78,  25,  30, 125,   1
   8,  80,  22,   9,   4,   1,  25,  42,  78,  77,  79,   0, 289,  30,  20
  31,  78,  22,  25,  79, 105,   9, 117,   4, 131,  89, 228, 191, 669, 250
   1,  20,   4,   2,   9,  16,   8,  10,  12,  22,  31,   7,  25,  34,   6
   4,   9,  25,  20,  22,   0,   7,  90,  15,  58, 104,  31, 121,  11,   6
   1,  11,   4,  20,  10,   8,   7,   5,  22,  25,  15,  31,  12,  13,   6
   8,  25,  79,   9,   4, 117,  80,  89,   1, 191, 118,  39,  56,  57,  72
   0,   8,  22,  20,  25,  31,  11,   7,  15,  49,  10,  58,   6,   5,  50
   8,   4,  25,   1,   9,  79,  50,  80,  30,  20, 191,   0,  11,  39,  90
  31,   8,   9,  25,   1,  79,  39,  11,  57,  89,  80, 106, 191,  20,  66
  11,  10,  20,  22,  25,  31,   7,  82,  15,  13,   5, 272,  16,  55,  12
  31,  25, 191,   4,  72,  79,  50,  56,   1, 117,  80, 118,  77, 131, 136
   8,   4,   1,  25,   9,  20,  79,  50,   0,  90,  11,  30,  49,  39,  80
   8,  79, 136, 118,  77,  72,  30,  57,  50,  51,  56,   9,  39,   4, 202
   1,  31,  11,  20,  25,  15,   7,  10,  82,  16,  79,   5, 106,  90,  24
   2,   1,  82,  10,   5,   4,  13,   7,   9, 272, 218,  81,  12,  15, 353
   1,   9,   4,   8,  11,  31,  25,   2,   7,  15,  90,  58,  49, 106,  79
  25,   8,  80, 191,  79,   4,   9, 131,  89,  57, 118,  50,  78,  69,  56
   4,   1,   8,  22,  20,  25,  11,  80,  15,  10,  79,  30,  90,  49,   7
