   1,   4,   7,  49, 104
   0,   2,   9,   4,   7
  77,  33, 289,  96, 116
  31,  22,  78, 118,   8
   4,  22,   0,   9,   8
   8,  79, 117,  39,  30
   8,   0,  25,  20,  15
  31,  22,  89,  30,  77
   2,   9,   1,   4,   8
 191, 312,  95, 253,  40
   4,   9,  49,   0,   7
  31,  89,  57, 117,  66
  22,  31,   4,   1,   8
   1,   7,   0,  22,  20
  31,   8,  89,  56, 202
  31,   4,   1,  25,  20
  31, 191,  89,  25, 117
  22,   1,   4,  11,   8
  22,   8,  79,   9,  89
   8,  31,   9,   2,  25
  31,  22,  66,  57,   9
   8,   1,   4,   9,  31
  80,  78, 120, 443, 131
  22,  25,   4,   8,   1
   0,   4,   2,   8,  11
   1,  22,   9,   8,  39
   1,   8,  31,  90,  24
   1,   4,  20,   7,   9
  42, 118, 380,  69, 117
  77,  30,  51,  80, 441
  22, 191,  30, 194,  39
   2,   4,   9,  20,  11
   1,   9,   4,  10,  22
  22,   4,   8,   1,   0
   0,   2, 272,  11,   4
  31,   9,   1,   4,  56
 659,  39,  31, 425,  33
  20,   4,  31,   0,   9
   9,  22,   4,   2,  31
   0,   1,   8,  11,  22
  80,  31,  78, 131, 138
   1,   0,   2,   4,   9
  77,  22,  89,  30,  39
   1,   0,  22,  11,   2
  31,  39,  77,  30,  25
  22,  11,   0,   4,  31
   1,   4,   0,  90,  25
  66,  22,  57,   8,  79
   1, 439, 585,  41,   7
  22,  80,  25,  56,   8
 117,  79, 253,  31,  24
   1,  22,   4,   8,  31
  22,   8,  79,  51,  80
   1,   9,  22,   4,   2
  22,   9,   8,   0,  31
  31,  39,  22,   8,  79
   0,   1,  11,   4,   8
   0,   9,   8,  25,  11
   9,   4,  22,  10,   8
   2,  10,   1,   7,  11
   0,   9,  10,   4,   7
   4,   2,   8,   9,  31
   8, 117,  89,  79, 191
   4,   1,   9,  18,  11
   0,   4,   1,   8,  22
  89,  22,  79,   8, 117
  31,   8,  89, 117,  30
  77,  31, 394,  96,  75
   4,  22,  31,   9,   8
  31,   1,  25,   8,  20
  78, 118, 398, 669, 443
   8,   1,  79,   9,   0
   1,   4,  22,  31,   0
  22,   1,  31,   8,  25
  31,  22,  57,  89, 191
 191,  61, 148,  25,  31
   9,   0,  20,  25,   8
  28,  22, 289, 131, 138
  31,  80,  22,  78,  79
   0,   9,   2,   1,   4
   9,   0,  22,   8,  11
   1,  10,   7,  11,   4
   0,  11,   1,   9,   2
   4,  31,  22,   8,  79
  22,   1,  31,  80,  79
  31,  22,  89,   8, 289
  22, 191,  31,  25,   8
  15,   7,  49,  22,  41
  20,   0,   9,   4,  22
  50,  25,   1, 476, 244
  31,   1,   8,   9,  25
  77, 118,  72,  28, 136
  31,  22,  57,   8,  89
  31,  30,  72,  22,  89
   0,  34,  12,  10,   4
   0,   2,   4,  25,  31
  92,  99, 160, 217, 158
   9,   0,  22,   4,   8
   2,  10,   1,   7,  11
  31,   2,   1,  22,  11
  31,   8,  89,  79, 117
   9,   8,   1,  10,  22
  22,   8,  90,  31,  15
   0,  22,  20,  15,   4
  22,   1,   8,   0,  31
   2,   1,  11,   8,   4
  89, 118, 131,  57, 125
  31,  89,  80, 191,   8
  22,   1,   9,   7,   0
   0,   9,   4,   7,  25
   0,   4,   9,  22,  20
   1,   4,   8,  25,  50
   1,   8,  31,   9,  20
   1,  16,  20,   2,  11
  18,   6,  16,   4,   0
   9,   0,  31,   4,   8
  31, 135, 138, 191,  89
   2,  10,   1,   4,   8
   2,   9,  10,   7,  15
   4,  20,   0,  31,   8
  10,   5,   9,  82,  11
  11,   4,  22,  10,  15
  22,  31,  30,   1,   9
   9,  39,  30,   8,  79
 191,  25, 253,   8,  89
  22,   8,  31,  25,   0
  22, 191,  80,  79,  89
  11,  10,   1,  55,   4
  22,   0,   4,   1,  31
  31,   8, 191,   4,   1
  22,  31,   1,   8,   4
  77, 659,  51,  66,  57
 118,  61, 125, 131, 191
   0,  22,  20,   2,   7
  31,  22,  39,  30,  99
  31,  56,  25,  57,  30
   0,   1,   8,  11,  82
   0,   2,   4,   9,   8
  11,   1,   4,   8,   2
  31, 136,  66, 253,  50
  28, 138, 213, 151, 168
   1,   4,  10,  22,   8
  22,   8,   0,   9,  25
  31,   8,  56,  79, 191
 117,  31,  79, 118,   8
  22,  79,  89, 117,  30
   1,   4,   8,  31,  90
  31,  89, 118,   8,  22
  22,   4,   9,  25,   0
  31,  25, 191, 135,  89
   9,  22,   8,  25,  20
  31,  22,   9,   8,  30
   9,   2,   1,   4,  22
   1,  22,   4,   8,  15
  79,  31,  42,  24, 118
   1,   4,   9,   2,   8
   1,  22,  31,  20,   8
  28,  31, 138, 213, 131
  22,   1,  31,  90,   9
   1,   4,   0,   9,   8
  31,   8,   9,  25,  79
   1,  31,  25,  50,   8
   1,  22,   9,  20,   2
   8,   4,   0,  20,   1
   4,   8,  25,   1,  39
  20,   1,   8,  25,   9
   2,   4,   9,   8,  20
   0,   8,  22,  11,   4
  31,   8,   4,  89,  79
   2,  10,   1,   9,  20
 118, 117,  80,  31, 131
 118,  80,  31, 131,  22
   4,   1,  31,   9, 121
   1,   0,   2,   4,  11
  31,  22,  80,   8,  25
  31,  89,  22, 138, 136
  31,   8, 191,  89,  79
   1,  22,   4,   0,  50
   2,   9,  11,   4,  10
 118,  80,  22, 131, 398
   4,  22,  20,   7,   6
   4,   7,  49,  22,  90
   2,   1,   4,  22,   8
   1,  20,  22,   0,  11
   0,  15,   9,  22,   7
  31,  89,  72,  28, 191
   0,   4,  20,   2,   8
   1,  11,   2,   4,  22
   1,   4,   2,   7,  15
  22,   1,  31,   4,  25
   1,   4,  22,   7,   9
  22,   9,  56,  25,  11
  10,   1,  11,   8,  20
   0,   9,   4,  10,  22
   1,   4,  22,   8,  11
  22,   8,  30,  89,  57
   9,   1,  10,  22,   8
  22,  25,   4,  31, 104
   0,   2,  10,   4,  20
  66,  22,  89, 191,  57
   9,   1,  10,  15,   4
 191,  22, 253,  89, 117
   8,  79,  89,  30, 191
  22,   4,   8,   1,  90
   1,  20,   4,  41,   0
   2,   1,   4,  11,  20
   9,  22,  11,   1,   8
   1,   9,   8,   0,   7
  10,   1,  11,   4,   8
   0,  22,   4,  11,   8
  22,  30,  89,   8,  66
   8,  31,  25,   7,  90
  58,   4,  49,   1, 439
  22,  89,  79,   4,  80
   4,  22,   2,  11,  20
   2,   9,  22,   4,  31
  31,   1,   9,  25,  89
  31,  22,  79, 117,  57
  22,   4,   9,   8, 104
  80, 118,  31, 117, 136
  22,  31,   1,  79,   9
   1,   8,   4,  20,  31
 335,  20,  44, 627,   3
  80, 118,  42,  78, 131
  22,  89,  80,  79,   8
  31,  80,  22,  78, 118
   1,   4,   9,   2,  20
  22,   4,  50,  90,  31
   9,   4,   8,   1,  22
   8, 117,  79,  89, 191
   9,  22,   8,  11,  10
  31,   8, 191,  79,   4
   8,   9,  25,   0,  11
  22,   8,  20,  11,  31
  77,  56, 202,  89, 191
  22,   9,   8,  25,   4
   8, 191,  79,  72,  57
   1,   4,   2,  31,  11
   0,   1,   2,  82,  10
   0,   1,   9,  82,  15
  89,   8,  79,  57, 191
  22,   8,   1,   4,   9
  31,  80,   8,   4,  30
  31,   8,  49,  20,   9
  22,  31,   8,  66, 191
  20,   0,   4,   9,  15
  22,  31,  39,  79, 117
  77,  30,  56,  89, 191
   2,   9,  10,   4,   8
   9,  82,   1,  20,   5
  31,  22,   9,  89,   4
 134,  31,  68,  51,  57
   0,   1,   2,  11,   7
  22,  79,   8,   4,  30
  31,   8,  25,   9, 191
  92, 217,  57, 152,  31
   0,   1,   4,  20,   8
  20,   4,   8,   9,   2
  93,  22,   0,   4,  20
  31,  22,  79,  39,  80
  10,  11,   4,  20,  55
   4,  31,  20,  90,   9
   0,   2,   1,   4,  25
   4,   8,  31,  20,   9
 121,  49,  22,   1,  90
  31,   4,   8,  78,  79
 353,   7, 272, 327,  53
  31,  22,  30,   8,   9
  22,  89,  77,  57,  56
   4,   8,   9,  25,  90
  22,  31,   4,   8,  39
  22,  80,   4,   8,   9
  31,  25, 117, 191,   8
 191,  31,  28,  50,  89
 191,  25,  79,   8,  80
  34,  16, 335,   0,  48
   0,   9,  22,   2,   4
   8,  89,  79, 191,  57
  22,   1,   4,  31,   9
   0,   1,   4,  16,   8
   0,  31,   8,  16,  25
  31,  22,   8,  79,  89
  22,   4,   9,  25,   8
  31, 191,  80,  25,   8
  31, 135, 191,  72,   8
   9,   1,  10,  11,  22
   2,  20,  25,  11,  31
  31,  80,  22,  78, 118
  22,  31,   8,  57,   9
 148, 134,  66,  61,  92
  31,  77,  89, 118,  72
  22,   8,  24,  79,  30
  22,  31,   9,  30,  79
  31, 118,  22, 128, 131
   9,  22,   1,   8,   4
   9,  22,   8,   4,  31
  18,   8,   0,  16,  20
  31,   1,   4,   8,  25
   9,   1,   4,  22,   8
  28,  31, 135, 138,  89
  22,   8,   4,  79,  24
   1,   4,   9,   2,  25
  31, 131,  22, 669, 443
  22,  31,   9,  79,   4
 191,  31,   1,  24,  25
   4,   1,  31,   8,   0
  22,  30,  66,  79,  57
   0,  20,  16,   3,  22
  80,  79,  57,  89, 118
  80, 118, 117,  79,   8
   2,   9,  22,   8,  20
 123,  80, 105,  56,  78
  11,   2,  20,  10,  16
  31, 191,  79,  25, 117
  50,   1,   8,  90,  25
 272,   8,   1,   2, 353
   1,   9,   0,  25,   8
 138,  31,  22, 213,  89
   8, 191, 219,  93,  95
  22,   8, 117,  79,  89
   4,  22,   8,  15,  11
  22,   1,   0,   4,  11
  89,  57,  22,  66,   8
 253,  27, 250, 248, 342
  77,  31, 441,  61, 136
   2,   1,   4,  22,   8
   1,   0,   4,   7,  11
  30, 117,   8,  89,  66
   1,  22,  20,   8,   9
   1,   4,  93,   8, 104
  22,   8,  57,  79,   4
 118,  80,  78,  31,  42
 117, 308, 136,  94,  66
   8,  30,  79,  89,  25
   1,   2,  22,  11,  20
  22,   8,   4,  80,  30
 125,  31, 117, 441,  74
  31,  25, 191,  69, 104
  22,  50,  31,   4,   9
  11,  10,   4,  22,  20
  22,   8, 191,  56,  25
  31, 191,  25,   8,   1
   0,  22,   4,   1,   8
  22,   0,  25,   4,   2
  30,  89,  57,   8,   4
  80,  31, 118,  42,  79
  22, 125,  89,  77, 117
  22,   4,   1,   8,  25
   9,   8,  25,   0,  31
  22,   9,   4,   2,   1
   1,   4,   8,  11,  22
  22,   4,   2,   8,  31
  31, 117,  30,   8,  57
  31, 118, 131,  42,  89
  31, 191,   8, 117,   4
   9,  22,   4,  11,   8
  78, 118, 228, 443, 138
  22,  80,   8, 118,   4
 569, 205, 336, 166, 191
  31,  66,  22,  89,  30
   1,   8,  22,  20,  18
   0,   1,   8,   4,   9
  22,  31,   8, 117,  80
  25,  22,  56,  89,  11
 118, 443,  80, 123,  42
   8,   1,  31,   4,  99
   1,  25,  31,   8,   9
   1,   4,   0,   9,   7
  22,   8,  39,  89,  30
 138, 213, 145, 428, 140
   2,   1,  10,   9,   4
  27, 250, 253,  77, 136
  22,  31, 191, 117,  79
  22,  80,  79, 118,   8
   7,   0,   2,   1,   5
   4,   1,  22,   0,  11
 118,  22, 131, 562, 669
  25,   9,   8,  57,   1
  22,   4,   1,   9,  25
  77,  31,  22,  72, 251
   9,  10,   4,  11,  22
   9,   1,   4,   2,   8
  22,  28,  31, 135,   4
  10,   9,  16,   8,  12
   1,   9,   4,  22,  15
  31, 892,  57,  66,  22
   4,  22,  90,   0,  24
   8,  66,  57,  89,  79
   4,   1,   9,  25,  90
  31,  22,  89, 138, 117
   0,  22,   9,  31,  20
  22,  31,  28, 191, 117
   2,   1,   4,  10,  25
  22,   1,   4,   8,   9
  31,   4,   8,  80,   1
   1,  22,   4,   0,  31
   0,  20,  16,   8,   9
  31,  22,   8,  25,  56
   4,   1,  11,   6,  18
  31, 117, 191,  25,   8
  22,   9, 289,  77,  25
  20,   1,  22,   9,   0
  22,  37,  31, 136, 191
   4,   1,  31,   0,  20
  22,  89,   8, 134,  57
   2,  11,  22,   8,  20
  22,  89,  72,  77, 117
  22,   7,   0,   8,  90
  31,   8,  89,  80, 191
   8,  22,   4,  31,   1
   1,   4, 439,  58,   7
   0,   9,   8,  20,  11
   0,  20,   9,   4,  82
  22,   8,  89, 117,  79
  78,  22, 398, 131, 669
   1,   4,   9,  22,  11
 118,  31,  78,  22, 131
  31, 117,  22,   8,  79
  11, 630, 291,   4,  22
  22,  31,  50,  25,   1
   1,   0,   4,   7,   2
   2,   9,   4,  22,  20
  22,  30,  77,  39,   8
   2,   1,  11,   8,   4
   4,  20,  22,  11,   0
  39,  49,   4,  50,  24
   9,   1,  22,   2,   8
   8,  31,  22,  89,  79
   1,   2,   9,  22,  11
   1,  22,   4,   7,  20
  22,   9,  25,  79,  42
   9,   1,   8,  11,  31
   4,   8,   2,   1,  11
 118,  31,  89, 289, 116
   1,   4,  22,   9,  15
  22,   8,   1,  57, 191
  22,   8,  31,  89,  79
  22,  31, 191,   9, 117
  22,   4,  25,   8, 191
 118, 289,  31,  75, 116
   1,   9,  11,   8,  20
   1,   9,   0, 106,  15
  31,   4,   1,  25,  56
   0,   1,   9,  22,   4
   4,   0,   9,   8,   7
  22,  31,   4,  80,  25
 135,  22,  31,  72, 138
  31,  22, 136, 191,  80
  22,  31,  25, 191,  66
   9,   8,  31,   4,   0
 503, 168, 936, 213, 151
  28, 151,  31, 140, 213
  11,   9,  20,   4,   8
  22,   0,   1,   8,   4
  22,  28, 138,  31, 265
   0,   4,   8,  22,  11
  31, 191,   8,   1,   4
  22,   4,   1,   0,  20
   4,  31,   1,   8,   9
  22,  89,  30,  57, 718
  31,  22, 117,  79, 118
  22,  20,   0,   8,  31
  31,  57, 148, 136,  22
  22,   8,   9,   4,  25
  89,  72, 117,   8,  79
  31, 138,  89, 135, 213
  66, 144,  30, 215,  51
   8,   1,  20,  22,   0
   4,  50,   1, 117,  90
  10,   1,   8,   4,  11
   9,  77,   8,  22,  30
  31,  77,   9,  22,  89
  22, 191,  95,  79,   8
   1,   9,  31,   0,  20
 270, 943, 921, 824, 569
  31,   8, 117,  79,  30
  80,  22, 118, 116,   9
  22,   1,  31,   8,   9
  22, 191,  31, 253,  27
  31,  22,   8,  89,  28
  31,  22,  79,   8,  89
  22, 117, 191,  79,  89
  22, 131,  80,  89,  28
  22, 342,  95,  93,  50
  31,  89,   8, 117,  79
   4,  20,   8,  31,   7
   1,   9,   8,   2,  22
  22,   1,  31,   8,   9
  22, 135,  25, 191, 151
   1,  31,   4,   0,  25
   1,   0,  22,  10,  20
   4,   1, 191,  24,  90
  31, 118,  80,  78,  79
   8,  24,   1,  89,  90
  10,   1,   7,  55,  20
  31,  79, 117,   8,  80
   4,   0,  22,  20,  31
  25,   1,  11,  22,  30
  80,  31, 118,  78,  79
   0,   1,  22,   4,  10
  89,   8,   9,  30,  80
  28, 135, 145, 151,  22
   4,   8,   1, 117,  80
   0,   2,   4,  22,   8
   0,   4,   2,  11,  25
   1,  11,  10,   8,   4
   1,   8,  22,   4,  11
  22,   8,  31,  25,   9
  31,  80,  89,   8,  77
   4,  22,   1,   8,  90
   4,   0,   9,  20,   8
   4,   1,  10,   8,  18
   4,  22,   9,   0,   8
  31,  22,  30,  25,  57
  31,  89,  30,   8,  77
  22,   1,   4,   0,  31
  31,  22,  30,  79,  89
   4,   1,   8,   9,  31
  31,   4,   8,  80,  79
  31,   9,   8,  57,   1
   0,   2,   1,  10,  22
   8,  31,   4,  79,   9
   4,   0,   1,  39,  43
  77,  39,  89, 215,   9
   1,  22,   8,  31,   7
  31,  89,  22, 289,  39
   8,  79,   9,  89,  80
  31,  79,  22,  89,  66
  22,  49,  89,  90,   8
  78, 131,  22,  79, 125
  31,  25,   8,   9, 191
   4,   1,   9,   8,   2
  31,  25,  50, 135,   1
  31,  79, 191,  25,   8
   1,  82,  16,   8,  11
   0,  20,   7,   2,   4
 191, 118,  31, 131,  80
  31,  22,  30,   8,  79
   9,  22,   1,  11,   4
  20,   4,  11,   1,  18
   1,   4,   0,   2,  20
  31,   8,  25,   4,  56
  80,  78, 131,  42,  31
  22,   4,   0,   9,   2
  22,   8,   9,  39,  30
   0,   1,   8,   9,   4
  22,   8,  80,   1,  89
   4,  18,  22,  16,   8
  31,  78,  79,  89,   8
   1,   0,  22,  11,   8
  22,   1,  31,  25, 240
  31, 213, 151, 428, 168
  31,   4,   1,   9,  25
   1,  10,  20,  11,   4
   2,   9,  10,   1,  12
 134, 694,  99, 853, 203
   8,   9,   4,   1,  25
  12,  20,   1,  16,  11
   1,   4,   8,  16,   2
  22,  79, 191,  57,  89
  22,  25,   4, 191,   9
   1,  58,   0,  25,   9
 104,  22, 681,  41,   4
  22,  31,   8,   4,  39
   1,   4,  31,   8,   9
   0,   9,   4,  22,   2
  31,  22,  66,  89,  92
   4,   0,  22,   2,   9
 117,  31,  46,  79,   8
 517, 154,  65, 304, 528
  22,   8,  79,  80,  72
   0,   8,   2,   9,  20
   4,   0,   2,  31,  25
   4,  79,  50,  25,   9
   8,  22,  79, 118,  89
   0,  20,  22,  34,  11
  31,  72,  89, 191,  57
  22,   9,  31,   8,   0
  22, 138, 151, 213,  89
   2,   1,   4,   9,   8
  22,   4,  25,  50,   1
  22,  80,  79, 131,  77
  22,   1,   9,   0,   8
  31,  25,   8,   1,   9
  57,  22,  89,   8,  30
  28,  31,   4, 135, 213
  28,  89, 118,  77, 117
  22,  31,   4,   8,   1
   4,  31,   0,  11,   9
   4,  22,   0,   7,  15
   1,   4,  31,  25,  93
  31,  57,  22,  30,  72
   0,   1,  22,  25,   7
   0,   9,  22,   8,  20
  61,  78,  31, 134, 253
   1,   4,   8,  25,  31
  90,   0,   8,  49,   9
  31,   8,   9,  25,   0
   2,   1,  22,  10,  15
  80,  22, 131,  89,  77
   8,   4,  25,   1,   9
   8,   9,   4,  31,  25
  22,  80,  79,   8,  89
   1,  22,   4,   0,   8
   2,   1,  20,   9,  11
 118,  80,  78, 250, 131
  22,   8,   4,   1,   9
   4,   1,  31,   8,  11
   1,  22,  20,   8,  11
  22,   4,   1,  50,  25
   2,   1,   4,   9,  11
  31,  25, 191,   9,   8
  31,  80,  79, 117, 118
   4,   0,  31,   2,  25
  22,   0,   9,   8,   2
  22,   4, 117,  79,  30
  31,   4,  89, 191,  39
  22, 117,  89,  30,  79
   8,  79,   4, 191, 117
  22,  31,   4,  39,  79
  22,   4,   8,   9,  25
  31,  22, 117,  79,   8
   1,  11,   2,  31,  10
  31, 118,  22, 398,  77
  22,   1,   4,  25,  11
   9,   4,   1,  30,   8
  31,  89,   4, 117,  39
   8,  22,   0,   4,   9
  22,  31,   8,  72, 191
 120, 125, 441,  78, 118
  31,  28,  77,  89, 118
  31, 136,  61,  57,  22
   1,  15,  25,  49,   9
   4,  28,  31,   1, 320
  22,   0,   8,  25,   2
  41, 585, 691, 533, 374
   0,   1,   4,   2,   8
   9,   4,   2,   8,  31
  22, 118,   4,  78,   8
   1,   8,   0,   9,  31
   1,   9,  25,   4,  79
   4,   0,   9,   8,  31
  80, 118,  78, 117, 398
   4,  22,   8,  10,  11
  22,  89,  30,   8,  77
   4,   1,   8,   9,  25
  31,  89,  22, 117,  66
  22,   8,   9,   2,  25
  31,   8,  79, 191,  95
   8,   1,   9,  79,  30
   4,  20,  25,   6,  22
   1,   4,  22,  49,  90
  22,   4,  31,  80,  78
  31,   8,   4,  79, 117
  31,  22,  30,  89,  72
   4,  31,   8,  25,   9
  31,  95,   8,  93, 191
   9,  10,   8,   4,  82
  31,   8, 117,   4,  80
   7,   2,  20,   1,   4
  66,  79,  57, 191,   8
  31,  25, 117, 191,   8
 191,  31,  57, 117, 136
   8,  31,   4,  25,   0
   1,   8,   4,  31,   0
   0,   1,  22,   4,  10
  10,   1,  20,  11,  18
  31,  25, 191,   8, 136
  22,  93,  95,   1,   4
   9,  77,  30,   8, 289
   1,   4,   8,  11,   2
   2, 272,  11,  82,   1
   1,  31,  25,   4,   8
  20,   4,   1,   8,  22
  22,   1,   8,   9,  25
  31,   4, 191,   1,   8
  11,  16,   4,  20,   1
  22, 117,  89,  93,  24
   1,  20,   2,  10,   9
   6,   1,  17,  19,   4
   1,   8,  11,  31,  25
  22,   1,  90,  79, 327
  25, 104,   1,   4,  40
   4,   1,  79,  89,  80
  77, 460, 215,  33,  96
  80,  22, 118,  78,  89
   4,   8,   9,  22,   2
 118, 443, 267, 590, 125
   9,  22,   4,  10,  31
   0,   9,   1,  22,   4
 191,  31,  50,  25, 117
  31,  79,   8,  80,  30
  31,  50,   8,   4,  25
  56, 313, 614, 742, 134
  22,  31,   8,  39,  79
  11,   1,   2,   4,   8
   0,   1,   4,  11,  10
  31,   8,  89,   4, 191
  22,  31, 117,   8,  39
  22, 191,  31,  95,  93
   2,  10,  11,   4,  20
 118,  31, 138,  80, 265
  22,  31,   8,  25,   9
  22,  31,  93, 191, 117
  22,   8,  89, 117,  79
  31,   8, 117,  89,  80
  11, 365,  18, 517, 674
  28,  22, 191, 135,  57
  31,  80, 118,  25,   8
  66,  57,  22, 134,   8
  42, 118, 267, 125, 131
  22,  31,  28,   8, 138
  31,  66,  57,  30, 191
  22,  31,   1,   4,  50
 177,  72, 471, 250,  89
   4,   0,   9,   8,   2
   4,   1,  31,  90, 191
  89, 135, 138,  92,  66
  31,  30,  89,  75, 215
   2,   9,   4,  22,  10
   8,   0,  31,   4,   9
   4,   8,  31,   0,   1
  77, 118, 571,  80, 289
   9,  22,   1,   4,  31
  77, 208,  31, 212,  39
 291,  31,  22, 290,   4
  66,  57,  22, 148,   8
   1,  22,   9,   2,   4
   4,   0,  22,  15,   2
   1,  16,  20,   3,  11
   0,   2,   1,  15,  82
   4,   1,   0,   7,  31
 195, 212,  89, 215,  72
   9,   5, 272,  10,  82
   1,   4,   2,  22,  11
  31,  89, 191,  25, 117
   0,   4,   2,  22,   8
  28,  31,  89, 191, 117
 190, 805, 243, 489, 191
  31, 118, 398,  22, 105
   0,  10,   4,  11,   9
   0,   1,  11,   4,   8
   0,   9,   1,   4,  20
  31,   8,  89,   4,  30
   9,  22,   4,  30,  77
   0,   4,   1,   8,  16
  22,   8,   1,  89,  30
   0,   1,  22,   4,  11
   2,   9,   1,   4,  22
 134,  31,  51,  66, 194
   1,  22,   4,   8,  11
  31,  30,  22,  89,  57
  22,   4,   8,   1,  25
   1,   2,   4,  10,  20
   0,   9,   4,   2,  10
   8, 117,  89,  79,  72
  22,  80,   1,   8,  30
   9,   2,   8,  15,  82
  22,  31,  25,   1,   4
   0,   4,   9,   1,   2
   1,  20,   2,   9,  82
  31,   1,  20,  16,  25
  22,  31,  79, 117,  80
  31,  89, 117,  30,  39
  31,  79, 117,   8,  93
   1,   7,  22,  41,  20
  22,   4,  56,   8,  20
  22,   8,   4,   1,  79
  22,  31,   4,   8,   1
  80, 118,   8, 117,  79
   1,   8,   2,   4,  22
   4,   0,  11,   7,  25
   9, 289,  30,  22,  33
  22,   1,  31,  25,   9
  57, 134,  92,  30, 148
   2,  22,   1,  20,  11
   0,  18, 232,  31, 272
   9,  30,  22, 289,   8
   8,   4,   9,   1,  89
   1,  22,   0,   8,   9
  31,  80, 118,  25,   8
   9,   2,  22,   4,   8
  31,  57, 136, 134,  22
  22,  31,   8,   1,  39
  22,  31,   1,   9,   2
   2,  11,   1,  10,   8
   0,   7,  20,  11,  15
  22,   9,  25,   8,  30
  66,  57,   8,  51,  79
   1,   4,  31,   0,   8
   4,  16,  48,  18,   0
  22,   9,   8,   1,  89
   4,  25,   1,   8, 191
  31,  22, 250, 117,  72
   9,   4,  11,   8,  20
  31,  79,  22, 117,   8
   0,   4,  22,   8,  10
  22,  30,   9,   4,  89
   1,   9,  11,  20,   4
   4,   8,  89,  80,  39
  22,  28,  72,  77,  30
   8,  31,  22,  99, 217
   1,   0,  25,   2,   9
   4,   1,  20,  39,   9
   1,  22,   4,   8,   7
   1,   4,  50,  90,  20
   0,   1,   4,  22,   8
  22,  31,   8,   9,  30
   1,   9,   4,   0,   2
  22,  89,  79, 117,   8
   1,   9,  11,   8,  20
  31,  80,  78,   4, 131
   0,   1,   7,   2,  10
  22,   4,  31,   1,   8
  31,  57,  30,  66,  56
  31,  57,  22,  30,  51
   9,   1,   4,  20,  55
  11,  22,   1,   8,   2
  22,  50,   1,  31,   8
  22,  20,   9,  31,   8
  31, 118, 289,  77,  72
   2,   1,   4,  22,   8
 191,  31,  79,  57, 117
   2,  10,  11,   1,   4
   9,   2,   4,  22,  15
   4,   1,  31,  80,  22
  31,   4,   8,   9,  25
  80,  31,  79, 131, 117
  66, 134,  57,  89, 136
   2,   1,  22,   4,   8
  31,  66,  89,  79,  51
   4,  22,   8,   0,  31
   4,   1,   8,  25,  56
   9,  22,   8,   4,   1
  31,   1,   4,  25,   8
   7,   2,   1,  10,  20
  31,  22,  80,  79,  66
   1,   4, 191,   8, 104
   0,   1,  22,   8,   7
  31, 191,   8,  77,  89
  28, 135, 191, 265,  31
  22,   8,   4, 135,   1
 313, 387, 663, 300,  37
 152, 219, 104, 312, 217
   4,   1,  22,   0,   6
   0,  15,   4,  10,  82
  22,  20,   9,   8,   0
 626, 339,  31,  92, 167
  22,   8,   9,   4,   0
   4,   1,   8,  25,   9
   4,  25,   9,  20,  31
   9,   8,   2,  31,  11
  77,  22,   9,  30,  89
  22,   1,   9,  79,   0
   0,  11,  20,   4,   7
  31,  25, 191,   1,   4
   8,  31,   4,   1,   0
  28, 138,  31, 151, 213
  80,  31, 138, 120, 123
  28, 135, 281, 138, 168
  25,   1, 191,   4,   9
   0,   4,  22,   8,  10
   1,   2,   4,  82,   8
 447,  51, 348,  74,  68
