  28,  57,  22,  77, 144,  25, 546,   8,   9,  39, 118,  80,  61, 151, 265, 135,  79, 289,  66,   4
   8,   4,  31,  25,   9,   1,   0,  79,  39,  80,  93,  24, 191,  20,  15,  72,  58,  49,  50,  89
  31,  79, 118,   4,  90, 136,  72,  28,  89,  80,  50, 253,  66,  25,  39,  93, 202, 370,  24,   9
 256, 265, 539,  56,  22, 398, 138, 472,  31, 118,  78, 443, 501, 562, 380, 570, 139,  36, 131, 714
   0,   8,   9,   4,  20,  25,  31,  11,  15,  90,  50,   2,  80,  18, 104,  10, 106,  58,  16,   6
  31,  22,  77,  78, 118,  72,   8,  79,  42, 398,  51, 117,  39,  66, 136,   9, 253,  89,  28,  25
  56,  80, 441,  89,  79, 380, 136,  69,  77, 570, 187,   8,  24, 125,  72, 265,  22,  39,  57, 118
 597,  68, 308, 243, 800, 299,  27,  96, 114, 765, 110, 357, 846, 512, 935, 930, 322, 823, 720,  44
   1,   9,   0,  31,  25,   2,  15,   8,   5,  20,  10,  24, 218,  56,  11,  79,  16,  30,  54,  58
   8,  31,  79, 136,  39, 191,  57,  80,  25,  89,  78,  95,  93, 265,  30,  72,   9,  66,  77,  56
  31,  77, 136,   8, 250,  89, 370, 185,  56, 441, 253, 134,  39,  80, 118,  28, 191, 148, 225, 123
   4,  25,   1,   0,  58,  15,   9,  11,  31, 104,   2,   6,  72,  49,   5,  48, 129,   8,  28, 131
  31, 118,  22,  80,  79,  39,  89,   8,  51,  57,   1, 253,  77,  61, 669,  30,  85,  72,  66, 117
   4,   1,   0,   2,  20,   9,  31,  11, 104,   5,   8, 272,  58,  40,   7,  90, 519,  93,  82, 353
   4,   2,  20,  22,   0,  11,   9,  90,  15,  25, 104,  58,  10,   7, 106,   6, 327,  31,  79,  56
 744, 455, 416, 719, 394, 215, 212,  33, 263, 504, 254, 208, 415, 128, 458, 124, 300, 249, 326, 207
  31,  22,   1,   8,  79, 118,   9,  78,  89,  30,   2,  20,  39,  25, 128,   0, 117,  58,  72,  28
  22,  31,   0,   4,   1,   8,   2, 104,   7,   6,  12,  90,  30,  18,  49,  39,  16,  15,  10,  80
  80, 118,  30,   4, 131, 493,   8,   1, 250,  22,  79,   9,  28, 107,  89,  72,  77, 813,  20, 255
  22,   0,   9,   8,  39,   2,  80,   7,  10,  11,  18,  58,  25,  16,  43,  15,  79,  56,  90,  24
  31,  22,   9,   1,  79,   8,  72,  20,  89,  43, 202,   0,  30,  25,  93,  39,   2, 117, 118,  24
   0,   2,   9,   1,  10,   4,  16,  22,   5, 104,  18,   7,  20,  12,   8, 753,  25, 273,  49,  58
  31, 194, 136,  25,   8,  72, 131,  61,  57,   9, 117,  69,   4,  30, 191, 645,  56,  89,   1,  66
   4,   1,   9,   0,  20,  90,  31,  50,   2,  25,  80,  43,  93,  11, 117,   7,   6, 104,  79, 191
  28, 117,  66,  89,  31,  22, 191,  72,  80, 138,   8, 265, 213, 118, 370,  77,  92, 134, 250, 131
   8,   4,  31,  79,  39,  11, 348,   0,   9,   1,  24,  20,  15,  50,  80,   2, 136,  93,  90,   5
  22,   0,   9,  20,  31,  15,   2,   8,  11,  90,  79,   7,  10,  58,  25,  56,  49, 104, 121,  50
  22,  31,   9,  39,   0, 117,  25,  89,   1,  80,   4,  79,  56,  57, 191,  72, 104,  20,  30,  42
   9,   4,   0,   1,  25,  39,  80,  79, 117,   2,  11,  56,  20,  30,  89,  24, 191,  43,  66, 118
  31,  28,  30, 117, 171,  39,  92,  25,   8,  89, 136,  80,  78, 131,  77,  51, 118,  57, 265,  66
   9,  22,   1,  31,   8,   4,  11,  20,  10,  15, 104,   7,  79,  90,  16,  30,  56,  80,   5,  49
  22,   0,   4,   2,   8,  25,  11,  20,  79,  80,  15,  14, 131,  10,   6, 117,  30, 121, 118, 173
  22,   1,  31,   8,   0,   2, 121,  20,  80,  58,  15,  25,  14, 117,   5,  11,  10,  79,  16,  30
  30,  39,  79,  42,   8,  22,  72,  89,  66,  80,   9, 117,   2, 118, 136, 191,  25,  56,   0, 289
   1,   5,   2,   9,  10,  22,  31,  11,  20,  15,   7, 104,  25,  56,  39,  18,  55,  79,  89,  80
  42,  77, 118, 120, 117, 267, 370, 441,  80, 443, 761, 249,  31,  72, 136, 554,  22, 125, 265, 128
  22, 247, 505,   4,  25,   1,   7,   9,   0,   8, 439, 104,  24, 450,  80,  90, 191,  20,  39,  15
 216,   0,  22, 661,   2,   1,  15,  20,  16, 317, 353, 104,  10,  31,   8,   5,   4, 273, 327,  82
  31,  22,   9,  72,  57,   8,  42, 118,  77,  25,  89,  39,  79,  20,  80,  33,  11, 117, 202,   1
   4,   1,   8,  89,  79,  31,  50,   9,  90, 117,  25,  20,  57,  56,  24, 191,  39,  95,   0, 121
  54,   0,  13,   9,   2,  20,   5, 218,  15,   1,  12,  82,  16,   7,  58, 220, 353,  25, 295, 275
 289,  66, 370,  42, 123, 136,  31,  77, 187, 148, 665, 125, 444, 443, 961, 171,  68, 855, 673, 122
 116, 645, 348,  63, 254,  77,  42, 257, 129, 111, 123,  75,  72, 501, 267, 225, 249, 590, 441, 668
   8,  31, 136, 134,  22,  39,  72, 117,  69,  51,  77,  28,  42, 111,  80, 191, 250,  79, 265, 450
   4,  20,   2,   9,  22,  15,  10,   7,   8,  90,   6,  18,  11,  16,  49, 104,  31,  12,  25,  55
   1,   2,   9,   4,  22,  20,  10,   8,   7,  58,  11,  31, 104,  25,   6,  90,  82,   5,  16,  13
 518, 111, 554,  14, 520, 331,  57, 691, 190, 202, 910,  68, 194,  78, 546, 148, 117,  61, 129,  50
   0,   9,  20,   1,   2,  31,   4,  25,   8,  24,  16, 273, 216,  11,  82,  15, 104,   5,  39,  56
  22,  31, 191,   8,  30,  80, 131,   4,  72,  66,   9,  20,  79,  89,  28, 117, 118, 136,   1,  39
 251, 348, 188, 326, 254, 122, 366, 513, 264,  75,  79, 290, 487, 801, 869, 166,  77, 529, 521, 595
   1,   8,  39,   9,  20,  25,  89,  80,   0, 118, 117,  56,  24,  30,   2,  43,  90,  50,  11,  93
   0,   9,   4,  22,   2,  31,  20,  10,   7,  15,  39,  25,  90, 104,  80,  79,  50,  49,  18,  56
   2,   0,  55,   4,  11,  20,  10,  15,   5,  22,  82,   8,  16,   7,  12,  54,   6, 176,  31,   3
 851, 501, 676, 653, 539,  26, 256, 145, 711, 125, 281, 140,  67, 154, 577, 449, 337, 182, 571, 336
   2,   4,   0,  15,   9,  11,  90,  22,  10,  49,  20,   7,  79,  31,  25,  58, 327,  50,  80, 175
  31,   8,  72,  77, 118,  22,  33,  79,  57,  43,  89, 117,  80,  56, 136,   4, 425, 185, 131, 455
  31,  22,   1,   8,  80,   9,  39,  56, 117,  25,   0,  89, 118,  11,  90,  72,  78,   2,  24,  30
  31,  25,   4,   1,   8,  30,  80,   0, 191,  20,  72, 104,  90, 117,  93,  79,  15,  24,  11,   2
  22,  31,   1,   8, 191,   9,  79,   4,  80,  20,   0,  39,  30,  49,  24,  89, 104,  50,   2,  90
   1,   4,  22,  11,   2,   7,  25,   9,  58,  90,  10,  18, 106,   6, 104,  15,   8,  31,  12,  80
   8,   9,   1,   4,  80,  25,  79,   0,  39,  20,  89,   2,  66,  30,  28, 191,  56, 118, 131,  11
   4, 327, 439,  20, 585,   7,  49,  11,   0,  22, 690,  10, 679,   8, 317,  90, 817,   9,  15,  43
  22,   4, 191,   9,   8,  25,  50, 327,  80,  89,  61,  39,  56, 136,  72,  77, 117,  20,  43,  15
  31,   8,   4, 123,  77,   9, 117,  39,  30,   0,  80,  79, 120,   1,  72,  57,  25, 289,  20, 118
   1,   0,  90,  24,   4,   8,  20,   9,  15,  22,  43,  31,  25,  11, 327,  16,  56,  79,  10,   2
  22, 117,  80,   9,  79,  72,  24,  30, 191,  25,  89,  42,  57, 118,  66,   0, 136,  77, 134,   4
   0,   9,   1,  11,  22,  20,   4,  31, 104,   2,  25,  18,  10,  80,  90,  24,  50,  15,   6,  43
  22,   9,   1,   0,  20,   8,  11,  31,   7,   2,  15,  90,  49,  56,  58,  24, 191,   6, 327,  30
  57,  31,  25,  72,  80,  39,  22,  79,   8, 117,   9, 191,  77,  24,  89, 253,  78,  56,  50, 118
   0,   1,   4,   9,  11,   7,  22,   8,  31,   5,  12,  15,   6,  25,  16,  18,  13,  58,  19, 104
  31,   1,   9,   8,  10,   4,  11,  25,  20,  79,  15,   7, 104,  80,   5,  90,  39,  16,  56,  30
   0,   9,   4,  22,  31,  11,  10,  20,   8,   7, 104,  90,   5,  58,  25,   6, 327,  49,  16,  82
   2,   1,   9,  10,   8,  20,   4,   7,  22,  18,  12,  15,  55,  31, 104,  16,  25,   5,  49,  90
   0,   4,  20,  11,   2,  22,  31,  10,  25,   8,   5,  15,   7,  16,  58,  82,   6,  13,  90, 104
   1,   9,   4,   2,  22,  20,  10,  11,  31,  15,  25,  90, 104,   6,  24,  39,  16,  18,  50,  80
  68, 310, 110,  25, 418,  66, 488,  79,  22,  30,  61,  74, 118,  57,   8, 302,  89, 333, 108, 202
  22,   1,   4,   9,   7,  31,   2,  16,  10,  24,  84,  11,  15,   6, 104, 335,  18, 220,  34,  12
   0,  20,  11,  16,   4,  31,  22,   8,  10,   1,   7,  12,   2,  15,  25, 106,   6,  58,  90, 387
  51,  73,  72, 194,  66, 136, 154, 342, 312, 337, 318,  69, 134, 383, 117,  99,  57, 177, 129, 111
  31, 117,   1,  89,   4,   9, 191,  56,  80,   0,  25, 247,  79,  24,  61, 118,  73,  39,  77,  72
  22, 212,  39,  57,  72,   8,  77,  56,  89,   9, 136,   4, 117,  79,  51,  66,  80,   1, 202, 185
   4,   0,  20,  22,  15,   9,  90,   6,   2,  49,   7,  10,  18,  11,  16,  25,   8,  12, 104,   5
 106,  89, 225,  20,  31,   4,  49,   0,   8,  39,  80,   6,   2,  11,  56, 118,   1,   7,  34, 131
  89,  80,  74,  72,   8,  56, 472,  92, 128,  78, 118, 228, 214, 136, 117, 250,  22, 443,  28, 267
   8,  31,   1,  25,   0,   9, 104,  79, 191,  50,  15, 117, 342,  20,  51,  89,  80,   2,  24,  39
   9,   6,   4,  50,   1,  31,  11,  22, 262,  15,   0,  49,   7, 104,   2, 287,  43,  58,  90,  25
  31,  22,   4,  25,   1,  39,  80,  11, 106,   8,  90,  56,  20,   2,   0,  78,   9, 117,  30,  89
  22,   8,   9,  57,  25,  80,  39,  72,  79,   4,   1,  89, 117,  51,   0,   2,  77,  28, 191,  56
  56,  31,  66, 191,  80, 365,  89, 117,  51,  95,  30,   4,  72,  77,   8,  39, 265, 453,  69,   1
  20,   4,   0,  25,  22,  11,  90,   8,   9,  18,   6,  15, 104,  31,   2,  49,  58,  43,  16,  12
  72, 263,  31, 131,  66, 136, 129, 135,  89, 191, 134, 138, 265, 213,  22, 402, 418,   8, 214, 151
  80,  22,  31, 117,  79,  39, 253, 398,  30,  89,  28, 228, 443,  25, 131, 562,  77, 397,  66,  43
  40,   9,   4,  31, 310,   1,  15, 291,  90, 104,   0, 272,  25, 313,   8,  52, 115, 913, 117, 162
   1,   8,  11,  31,   4,  22,   7,  20,  25,  15,   5,  13,  55,  16, 104,  79,  82,   6,  90,  12
   2,  25, 104,  10,  20,   4,  22,   7, 216,  11,   8,  16,  58,   5, 662, 218, 317, 327,  90, 353
   0,  11,   1,   4,  22,   7,  58,   2,  12,   9,   6, 104,  16,   5,  48,  34,  10,  25,   8,   3
   4,   0,  15,  22,  20,  90,  31,   9,   2,   8,  79, 118,   7,  80,  58,  49,  11,  24,  56,  40
   0,  31,  22,   8,  20,  15,   2,  90,  25,  11,  79,   7,  58,  80,  10, 118,   5, 117,  50,  49
 289, 744, 123, 117, 444, 370,  72, 118, 251, 254, 120, 443, 441, 554,   8, 425,  30, 116,  31, 225
  22,   1,  20,   9,   7,  50, 327,   8,  31, 439,  25,  93, 498, 317,  15, 104,  24,  90,   0,  58
  90,   1,  22,  93,  40,  43,  15,  49,   7, 327,  20,  31,   8,  79,  50, 104,  24,   9,   0,  89
  20, 163, 335,   0,   4,  18,  34, 430, 515,  19,  22, 235,  10,  12, 431, 121,  25, 275,   7, 447
  20,   0,   1,  90,   4,  15,  18,  11,  58,   2,   9, 104,  48,  25,  49,  10,  22,  16,  13,  12
  20,   0,   1,  22,   9,   8,  31,  10,  15,   7, 235, 447,  24,   2, 332, 105,  25, 431,   6,  11
  72, 604, 767,   8,  25,  66, 607,  80, 380, 117, 118, 443,  79, 605,  92, 122,  30, 265, 342, 370
  57, 134,  25,  31,  72,  51,   8,  56, 191, 171,  28, 136,  89,  80, 117, 339, 423, 433,  78,  22
  31,  80, 370,  22,   4, 118,  99,  72,  28,  89, 213, 586,  74,   9, 136, 117,  66, 263, 135,  79
   2,   9,  10,   1,   4,  11,   7,  20,  18,  82,  12, 273,  15,   8,  22,  58,  34,  55,  25,  31
   9,   0,   1,  31,   4,  10,   7,   5,  20,  15, 104,  25,  90,  18,  16,  39,   6,  55,  49, 234
   8,  31,  92, 134, 106, 136,  51,  28, 131, 171,  25,   9, 250,  78, 265, 117,  72,  22,  56, 138
   2,   1,  31,   4,   9,   0,  20,  22,   7,  10,  34,  15,  18,  90,   8,  12,  49,   6, 104, 291
   0,   9, 176,   1,  10,  13, 499,  55,   4,  15,   5,  20,  11,  16, 753,   8,  82,  58,  22,   7
   8,   1,   9,  31,  22,  10, 104,  25,  11,   7,  15,  51,   4,  20, 342,  50,  79,  24,  90,  56
 443, 136, 117, 116, 122, 267, 118, 254,  79,   8, 398, 171,  22, 513, 441,  78, 134,  31, 363, 173
   0,   9,  10,  11,   4,  55,  22,   5,  15,  31,  20,   8,   7,  13, 104,  12, 176,  16,  82,  25
  22,   0,   9,  50,  20,  90,  15,  25,  24,  58,  11,   7,   8,  56,  49,  31,   2, 327, 191, 291
  22,   9,   0,  15,  24,  90,  93,  25,   4,   2,  20,  39, 353,  31,   7,  58,  56, 272, 202, 104
  20,   0,   9,  90,  15,  31,   8,   2,  25,  49,  11,   7,   6, 104,  50,  18,  93,  10,  80,  16
   9,  22,  31,   1,   2,   4,  10,  11,   7,  20,  80,  25,  15,  39,  79,  56,  24, 104, 117,  90
  25,  31, 191,  79,  72,  57, 136,  22,  92, 171,   8,  56, 131,  78, 194,  20,  61,  30, 645, 202
   1,   0,   4,  18,  51,   9,  11,   8,  69,  31,  20,  80,  57, 302, 104,  78,  85,  25,  24, 118
  20,   1, 106,  14,   4,  16,   0,  22,  49,   6,  90,  57,   7,   2,   8,  31,   9,  12,  25,  58
   0,  25,  15,   1,  22,  11,   7,  10,   4, 114,   5,  16,  13, 216,  20,  55,   8, 353, 327,  90
   0,  31,   9,   1,   8,  22,   2,   7,   4,  20, 104,  18,  10,  25,  39,  15,  79,  89,  50,  12
   1,  22,   4,  90,   0,   7,  25,  50, 104,  20,  24,   2,  31, 221,   8,  11,  93,  58, 439,  10
  22,   1,  31,  20,   8,  90,   2,  79,  25,   9,  11,  15,  58,  80,  10,   7,   6,  56, 118,  18
  20,  18,   7,  16,  34,   2, 335, 275, 386,  10,  82,  11,  48, 273,   1,   4,   6,   5,  13, 218
   0,  20,   4,  31,  18,   9,   7,  11,   2,  10,  22,  15,  16,   8, 106,  58,  90,  12,  25,   6
   9,  31, 415, 289,  77, 208, 294, 416, 394,  30,  33,  39, 212,  72, 249,   8, 215, 117,   4,   1
  22,  31, 191,   9, 135,  30,  57, 145,   8, 265, 428,   1,  72,  89,  80,  50,  11, 138,  66,  92
  34, 235,   0,  37,  20,   1,  22,   3,  48,  11,   7, 520,  16, 106,  14,  12,  86, 386,   6,  58
   8,   9,  55,   2,   7,   1,   4,  10,  12,  20,  82,  16,  90, 104,   5,  58,  25, 272,  22,  18
   7,   0,   1,  25,   4,  22,  10,  41,  20,   2,  11,   5,  18,  15,  90,   9,  49, 275, 430,  55
   2,   8,   1,  31,  22,   4,  25,  20,  10,  11,  15,  16,   7, 104,  82,   5,   6,  58,  90,  80
  22,   8,  31,   2,   4,  20,  11,  15, 104,   7,  10,  90,  56,  16,  80,   6,  58,  39,  30,   5
  22,   8,   1,  31,   9,   0,  79,  39,  90,  89,  25,  80,  50,  15,  24,  56, 202,  30,   7, 191
   8, 289,   9,  80, 118,  22,  42,  30,  57,  66,  39,  72, 117, 254, 441,   4,  33,  36, 136,  89
  22,   4,   8,  25,   0,   1,  79,  39,  56,   9,  50, 117,  69,  42,  43,  72, 118,  20,  99,   7
  22,  31,   1,   8,   9,  89,  25,  72,  20, 191,   0,  80,  15,  50,  79, 117, 135,  30,  90,  56
  57,  77,  22,  33,  72,  66, 194, 370, 124,  31,  30, 136, 187,  61, 673,  96,  42, 645, 131, 123
   2,  10,  11,   8,  31,   1,  25,  20,  13,   5,  22,  16,   4,  30,   7, 218,  15, 104,  12, 216
   4,   1,   0,  22,  11,  10,  19,   9,   7,  31,  18,  12,   6, 806,   2,  58,  15,   8, 106,  86
  22,  89,   8,  56,  28,  25, 136,   1,  31, 117,  93,   9,  79,  24, 253, 217,  80,   4,  51,  57
  22,  25,   8,   2,   0,   4,  31,   1,  90,  11, 104,  93,  15,  20,   6, 191,  43,  24,  40,  58
 254,  77, 645,  63, 554, 348, 249, 441, 225, 486, 251,  42,  96, 390, 289, 111, 590,  33, 129, 421
 136, 522, 208, 814,  22, 941, 215, 363, 477, 900, 645, 486,  31, 247, 122, 720, 924,  92, 626, 786
   1,   0,  20,  22,   9,   2,  10,  58,   5, 104,  31,  11,   8,   3,  93,   7, 327,  55,   6,  16
   4,  72,  22,  31,  20,  57,  39,   9,   8, 117,  79, 289,  56,  42,   1, 136, 253,  51,  64, 124
  49, 559,  98, 418, 110,  11,  20, 783,  48, 432,  18,   6, 623,  56,   1, 194, 139,  34, 385,  89
   9,   7,  10,  22,  16,  11,   8,  31,  15,  12,  18,  82, 104,  24, 273,  25,   5, 216,  85,  56
   4, 327,   7,  22,   0,  15,  90,   9,  20,  11,   2,   8,  25,  49,  24,  93,  50,  43,  31,  10
   0,  11,   1,   4,   9,  20,  22,  10,   8,   7,  16,   5,  31,  15,   6, 104,  13,  58,  55,  12
 191, 110, 139,  25,  78, 148,  31,  95, 484, 253, 304,  74, 488, 136,  39,  68,  64,  79, 570,   8
 145, 213, 151, 138, 428, 256, 668, 842, 265,  31,  92, 308, 125, 354, 140,  72, 150, 168, 411,  89
  22,   9,   4,   1,  31,   8,   7,   2, 104,  11,  56,  90,   6,  18,  15,  10,  58,  80,  49,  16
  22,   1,  90,  31,   9,   0, 104,   8,  58,  20,  79,   2, 191,   7,  93,  43,  50,  11,  49,  24
   8,  31,  95,  79,  39, 117,   9,   1,   4, 191,  77, 309,  25,   0,  58, 289,  30,  56,   2, 425
   8,   1,   9,  31,  89, 191,   4,  56, 117,  25, 136,  93,  28, 253,  79,  24,   0,  90,  57,  80
  31,  79,  66,  51,   8,  80, 136,  89,  39,  57, 215, 117,  56,  25,   4,  30,  93, 154, 118,   9
 430,  19,  12, 163,   0,  22,   1,   9, 218, 627,   2,   7,   4, 275,  82,  11,  16,  31,  44,  24
 259,  28, 728, 546,  22, 131,  89,   8, 138,  80, 261,  79,   4, 173, 755, 214, 289, 328, 118,  72
  31,   4,   0,  22,   2,  11,  20,  15,  25,  80,  10,  39,  56,  79,   7,  90,  50,  30, 104, 117
  31,  72,  22,  89, 135,  77, 136, 265,  66,   9,   8,  25,  80, 125, 441, 191, 505,  42, 145, 289
   9,   4,  22,  10,  31,  20,   8,  11,   7,  25, 104,  90,   5,  58,   6,  16, 327,  82,  49,  13
  31,   8,  22, 117,   4,  89,  80,  25,  56,  24, 118,   1,  30,  43,   9,  72, 191,  51,  78,   0
  25,  31,   1,   9, 104, 327,   4,  30,  11, 191,   8,  79,   0,  15, 317,  90,   2,  24,  20,  39
  22,   7,   1,   2,  25,   9,   4,  11,  15,   8,  20,  58,  49,  10, 327,  16, 272,  24,   6,  18
 443, 228, 117,  31, 253, 131, 756,  39,  42,  89, 370,  99, 562,  24, 761,  77, 267,   4,  74, 251
  22,   0,   9,  20,  31,  15,   2,   8,  10,  11,   7,  90,  79,  58,  25, 121, 104,   5,  56,  49
  39,   4,  22,   8,   1,  24,  30,   0,  80,   2,  77, 117,  43,  20, 118,  90,  89,   9, 441,  25
  28, 281, 213, 145, 668, 138, 125, 320, 256, 542,  89, 210, 136, 151, 500, 757,  26, 259,  66,  31
  40, 372, 121, 369,  22, 710, 637,  95, 272, 395, 158, 857, 291, 302,   1, 761, 253, 480,  81,  31
   7,   4,  19,   0,   6,  18,   1,  22,   8, 178,   3,  24, 627,  49,  11, 106,  25,   5,  34,   9
   4,  31,   8,  56,   9,  20,  79, 191, 117,  25,  80,  50,  39,   0,  43,  90, 118,  72,  77,  28
   8,   4,   1,  31,  80,   0, 117,  24,  25,  50,  20, 104,   7,  79,  11,  15, 118,  51, 191,  39
  22,  31,   9,   1,   4,   2,  11,   7,  25,  10,  39,  80,  15,  79,  24,  56,  18,  50, 104,  90
   0,   9,   8,  42,  82, 272,  25, 353,   4,  24,  39,   2,  20,  15, 117, 120,  84,   1,   7,  10
