  80, 118,  31,   8,  22, 131,  77,  79, 443,  89
  77,  31,   8,  22,  89,  80, 125, 136,  30,  79
 125,  80, 135,  78, 308, 131,  25, 486,   8, 265
   9,   2,   8,  20,  11,  25,  15,  31,  10,   7
  31,  25,   9,   4,   1,  79,  80, 191,  50,  30
   4,  22,   1,  25,   9,  50,  79,  49,  30,  90
   4,   1,   9,   8,   0,  25,  31,  15,  49,  90
   8,  31,  11,  20,  18,  25,   9,   1,   0,  34
   0,   9,   8,  20,  25,  31,   2,  90,  11,  49
   4,  20,   9,   8,  22,  25,   2,  31,   7,  15
 289,  77,   9,  22,   8,  30,  42,   4,  25, 215
  31,  78,   8,  22, 118, 443,   9,  25,   1, 105
   0,   4,   9,   8,   2,  10,   7,  22,  31,   6
   8,  25,   9,  79,  30,  66,   4, 117,  77,  80
   8,  22,  11,  25,   7,  10,  15,  82,   5,  49
  31,   8,  22,   9,  25,  30,   1, 191,  89,  79
   0,   2,  20,   9,   4,   8,   7,  22,  12,   6
  31,   8,  25,  80,  79,   4,  65, 136, 248,  99
   4,  25,   9,  20,  90,   0,  31,  50,  11,   7
  31, 135,  72,  25, 370,   8, 131, 191, 265,  89
   1,   8,   9,  31,  25,  20,   0,  90,  50,  79
   0,   9,  20,   2,   7,   8,  11,  22,  25,  10
  22,  31,  25,   4,   9,  80,   1,  89, 191,  66
  25,  31,   4,  50,   1,  24,   9,  93,  79,  95
  31,  25,   8,   4,   9, 191,   1,  30,  57,  79
   1,   4,   8,  22,  11,   2,   7,  10,  80,  30
   8,  22,  25,  11,  20,  79,  80, 106,   0,  39
   8,  31,  25,  20,  11,   2,  80,  79,  30,  10
   9,   8,  22,  25,  39,   4,  66,  89,  79,  56
   1,   4,   9,  11,  22,   7,  31,  90,   2,  15
  31,  80,  77,   8, 441, 120,  22,  78, 125,   4
   4,  22,   8,  25,   1,   9,  78, 105, 121,  79
   2,   4,  82, 272,   7,   5,  20,  11, 353,   8
   9,   1,  22,  11,  20,   0,  25,  30,  56,  39
   4,   1,   8,  25,  50,  90,  24,  31,   9,  79
   1,   9,  20,  10,   7,   5,   4,  82,  15,  11
  65, 342,  27, 348,  99,  95, 194, 441, 154,  42
   8,   9,   4,  80,  30,  79,  77,   1,  89,  56
   8, 191,  80,  57, 117,  79,  78, 131,  69, 118
  20,   2,   4,   9,  11,   7,   8,   6,  15,  22
   4,  20,   9,   2,   8,   7,  11,  22,  25,  10
   4,   0,   8,   9,  22,  31,  25,   2,  11,  15
   0,   1,   4,   2,  20,  11,   8,  25,   7,  31
   4,   9,   1,  79,  30,  39,  50, 191,  20,  11
 289,   9, 215,  30, 208,  22, 212,   8,  96,  75
   0,   9,  11,   8,   2,   7,  25,  31,  15,  10
   4,  22,  11,  31,  20,  10,  25,   5,   7,  15
   4,  20,  11,  55,   5,   8,  12,   7,  82,  22
   8,  31,  80,  25, 117,  78,  79, 131, 171,  77
   9,   4,   2,  20,  10,   7,   5,  15,  25,  22
   8,  77,  22, 289,   4,  25,  89,  72,  56,   1
   8,  31,  22,  25,  20,  30,  11,  90,   0,  39
  77,  30,   8, 289,  39,  25,  89,  72,   4,  66
   4,   8,   9,  22,  31,   0,  11,   2,  79,  80
   4,   8,   9,  25,  31,  90,  11,   2,   7,  50
   9,   8,   4,   1,  25,  11,   0,  20,  80,  39
   8,  25,  20,  90,   9,  15,   0,  31, 104,   7
  22,   8,  25,   9, 191,   1,  80,  30,  79,  61
   8,  31, 342,  25,  99,   1,  93,   9,  95,   4
   4,   9,   8,  25,  31,   0,  20,  11,  90,  50
   9,  22,  25,  80,   4,  79, 134,  77,  56,   1
   1,   4,   9,  22,  25,  20,  31,  11,  90,   2
   9,   0,   8,  20,  25,  31,  11,   2,  49,   7
  31,   8,   9,  22,   4,  25,   1,  39,  56,  79
   1,   4,  11,  22,  31,   7,  25,  12,   5,  55
   1,   4,   8,  11,  31,  20,  25,   7,   5,  15
   4,  20,   8,  11,  22,  10,   7,  31,  25,   5
   1,  20,   9,   4,   2,   8,  10,  22,  25,   7
   4,   8,  20,  10,  22,  31,  25,   7,   5,  55
   4,   9,  20,   2,  11,  25,  31,  10,  15,  90
   8,  79,  25,  68, 136,  66,  89,  51, 191, 117
   4,   9,   8,   7,  31,  49,  16,  18,   6,  10
   4,  11,  16,   2,   8,  10,   3,  12,  22,  31
  22,   8,  25,  31,  79, 117, 136,  66, 191,  68
  31,  25,  80, 117,  89, 118,   9,  66,   4, 191
 289,  77,   9,   8,  22,  96, 249,  42,  72,  75
   4,   9,   8,  20,   0,  25,  22,  31,  11,  49
   1,  25,   8,  20,  22,   9,  49,  31,  90,   0
 443, 118, 398, 228, 105, 669, 397,  22,   8, 562
   8,   1,  25,   9,  79,  50,  20, 191,  90,   0
   4,   8,  31,  22,  20,  11,  25,   0,  39,  30
  25,   8,  31,   1,   9,  20,  11,  30,  79,  90
   9,  22,   4,   1,  25,  30,  11,  39,   0,  80
   8,  25, 191,  89, 117,  51, 253,  50,  95,  30
  25,   8,  31,   9,  20,   0,  50, 191,  49,  79
  28,  22,  25,   8, 135,   4,  77, 151, 191,  72
  31,   8,  22,  25,  79,   4,   9, 117,  30,  56
   0,   1,   2,   9,   4,  11,  20,   7,  15,  10
   1,   4,   8,  22,  11,  20,  25,   7,  30,  49
   4,   8,  20,  11,   7,  10,   5,  82,  31,  90
   0,   8,   9,  22,  31,  11,   2,  16,   7,  10
   9,   8,  31,   0,  25,  20,   2,  11,  30,  15
   4,  22,  25,  31,  79,  20,  49,  50,   0,  39
  77, 289,  31,   8, 441,  22, 123,  75,  30, 265
   8,  31,  25, 253,   1,  79, 312,  50,   9,  90
   8,   9,  25,   0,  31,  20,  49,  15,  90, 104
   0,  20,   4,  11,  16,   9,  18,  10,   8,   2
   1,   0,  20,   4,   9,   8,  11,  25,   2,  31
   1,   0,   8,   9,  20,   2,  15,  31,  25, 174
  80, 118,  78,  31, 380,  42,  77, 443, 441, 117
   8,  22,  25, 134,  57,   4,   1,  66, 191,  39
  31,  22, 131,  80, 118, 289,  89,  79,  25, 265
   0,   4,  20,  11,   1,   8,   9,   2,  22,  25
   0,   4,  20,  11,   7,  31,  25,  55,   6,  15
  31,   8,  25,   9,  79,  30,  57, 134,   4,  66
   1,   9,   4,  20,   8,  25,  31,   0,  22,   6
   1,   4,   8,  31,  11,  20,  25,  10,  30,   7
   1,   4,   8,  31,  11,  20,  25,   7,  15,  90
  31,  25, 191,   8, 138, 135, 117,  72,  50,  79
   4,   8,  31,  22,  20,  11,  25,  10,  79,   7
  22,   8,  25,   9,  90,  20,  31,  49,  50,  24
   4,  25,  20,  90,   7,  11,  15,  24,  31,  82
  25,   8,  31,  20,   0,  49,  11,  90,  50,  79
   1,   4,   9,  20,  11,  22,  31,   7,  12,  25
  79, 117, 118,  77,  68,  25,  51, 131,  56, 125
  31,   8,  79, 117, 253,  25,  80, 191,  66, 348
  20,   8,   0,  25,  22,  31,  49,  58,  16,  15
   0,   4,   8,  20,   7,  11,  90,  31,  49,   5
   4,   8,   9,   0,  20,  22,  31,  25,   2,  16
   1,   4,   8,   0,  25,  31,  90,  20,  11,   7
   9,  20,  25,  31,  11,   2,  15,  90,  10,  58
  20,  11,   9,   2,  18,  16,  25,  31,  10,   7
   4,   0,  18,  11,   8,  16,   9,  22,  25,   2
   8,  31,   4,   9, 185,  25, 312,  79,  30,  64
  31, 135,   8, 138, 151,   4,  80, 191, 145,  72
  18,  20,  34,   4,   1,  11,   3,  10,   2,   8
   1,   2,   9,   4,   7,  10,   8,   5,  15,   6
   1,   4,   0,   9,   8,  25,   7,  90,  11,  49
   4,  10,   8,  20,  11,  22,  31,  25,   5,   7
   1,   8,  20,  11,  31,  15,  90,   6,  49,   5
   1,  25,   8,   9,  11,  31,  22,  18,  49,   0
   8,   9,  25,  30,  79,  89,   4, 289,   1,  39
  31,   8,  25,  95,  50,  93,  89, 136,  65, 117
   4,   8,  31,  25,   1,  20,  22,   9,   0,  11
  31,  22,  80,   8,  89,  77, 118,  79,  25, 191
   9,   8,  10,  20,  11,  22,  31,  25,   5,  82
   1,   4,   0,   8,   9,  22,  31,   2,  18,  10
   8,  31,   4,   9,   1,  79,  80,  30,  20,  39
   4,   1,   8,  31,  25,  20,   0,  11,  79,  80
  77, 289,  42, 571, 441,  22,   8, 128,  72,   9
  92, 158, 900, 941, 250,  78, 187, 134, 262, 118
   8,   9,  20,   0,  22,  25,  31,  15,  11,  58
  31,   9,  22, 289,   8,  39,   4,  25,  72,  56
   8,  31,   9,  25,  61,   1,  66,  30,  57, 191
   0,  22,  11,  25,   7,  31,  15,  90,   6,   5
   4,   1, 327, 121,   0,   9,   8,   7,  49,  25
   1,   4,  20,  11,   8,  10,  22,  31,  16,  25
  31,   8,  25, 136,  89,  50, 253,  30,  39,   9
 135, 151, 138, 504, 213, 210, 145, 125, 308, 140
   1,   4,   8,  31,  25,  10,   7,  15,  16,   5
   1,  20,   8,   9,  22,   0,  49,  58,   7,  11
   8,   9,  25,  30,   4,   1,  79,  80, 134, 191
  80,  31, 118,  42,   8,  78, 131,  79, 117,  89
  25,  79,   9,   4, 117,  89,  80,  66,   1,  50
   8,  31,   4,   1,   9,  20,  11,  80,  79,   0
   8, 134,  22,  92,  79,  30,   9,  25,  57, 256
   4,   0,  25,  20,  31,  11,   2,  90,   7,  15
  31,  25,   8, 191,  50,  72, 135,  79,  89, 117
   8,  20,   2,  22,  11,   7,   6,  90,  49,   5
  31,   8,   9,  22,  25,   4,  30,   1,  57,  56
   1,   9,   4,  20,   8,   2,  25,  31,   7,  10
   1,   4,   9,   7,  20,   8,  15,  22,  25,  11
  80, 443,  42,  77,  25,  56, 225,  72, 171, 123
   9,   2,  20,   8,  22,  11,  25,  31,   7,  10
   1,   8,  22,   9,  20,  49,   0,  50,  39,  30
  28,  31,  25,   8, 289, 138,   4,  77, 151,  80
   1,  22,  25,  31,   9,  49,  90,  50,  20,  79
   0,  20,   2,  11,   4,   9,  10,   7,  16,   8
   8,  25,   9,  31,  50,  90,  79,  49,  39, 191
   1,   8,  31,  25,  20, 291,  11,   0, 258,  50
   1,   9,  11,   2,  22,   7,  25,   6,  10,  31
   4,   1,   9,   8,  11,  20,  25,   2,   7,  15
   8,   4,   9,   1,  20,  50,  24,  79,  11,  90
   1,   9,   8,  20,  25,  15,  11,  90,   2,  58
   4,   2,  20,   8,  11,  10,   7,  25,  31,   5
   1,   4,   8,  31,  25,  20,  11,   2,  90,  50
  31,   4,  80,  25,   9,   1,  79,   0,  30,  11
  20,   2,   4,  11,   9,  10,  22,   6,  15,  12
   8, 118,  78,  22,  79, 131,  25,   4,   9, 117
  31,  77,  22, 118, 441,  80, 289,  79,  89, 131
   4,   1,   9,   8,  25,   0,  20,  11,   2,  39
   1,   4,  11,  20,  10,   7,   8,  22,   5,  15
  31,  22,  80,   8,  25,   9, 173,   1,  78, 191
  22,   8,  25,  80, 138, 131, 191, 135, 308,  78
  31,  22,   8,  57,  61,  92, 117,  50,  30,  79
   4,   8,   0,  25,  11,  31,  90,   7,  49,   6
   2,  20,   4,   9,  11,   8,  22,  15,   5,   6
   8,  22,  79,  25, 131,  89, 105, 138, 443,  30
   4,  20,   9,   8,  25,  31,  11,   2,  90,   7
   0,   9,   8,  22,  25,   7,   6,  15,  49,   2
   2,   1,  10,   4,  20,   5,   7,   8,  55,  82
   1,   0,   8,  11,   9,  22,  31,  16,  34,   2
  20,   2,  11,   8,   7,  10,  22,  25,  15,  31
  61,   8,  22,  25,   9, 247,  92,  80, 191,  28
  20,   4,  11,   8,   2,   9,   3,  12,   7,  22
   1,   4,   2,   8,   7,  10,  22,   5,  15,  25
   0,   4,   2,   7,  11,  10,  15,  16,  82, 272
   4,   9,   8,  25,  20,   0,  90,  11,  49,  50
   4,   0,   8,  25,  22,   7,  31,  49,  16,  15
   9,  22,  25,   4,   1,  11,  20,  57, 106,  79
   2,  20,  10,   4,   7,  11,   6,   8,   5,  15
   9,   4,  20,  10,   8,  22,   7,  31,  25,  12
   1,   4,  20,  11,   8,  10,   7,  22,   5,  15
  31, 134,   8,  22,  25, 106,  39,   4,  79, 191
   2,  20,   8,  10,  22,  31,  25,   7,  16,  18
   4,  25,  31,  20,  90,   0,  50,  11,  49,  40
   2,   4,  20,  10,  11,   7,   8,  22,  15,   5
  22,   8,  25,   4,   9,  89, 191,  72,   1,  50
   9,   4,  20,   7,  10,  22,  15,  25,  55,  82
   9,  25,  39,  79,  89, 191,  72,  66,   4, 187
   8,  31,  25,   9,  89, 191,  66,   4,  50,  30
   8,   4,  25,   1,   9,  20,  11,   0,  79,  30
   4,   0,  20,   9,   8,   2,  31,  11,  25,   7
  20,  11,  22,  10,   7,  25,   5,  82,   6,  90
   4,   8,  11,  22,  31,  20,  25,  10, 106,   7
  22,  90,   8,  25, 104,  24,   9,  93,  50,   0
   1,  10,   4,  11,  20,  82,   5,  12,   8,   7
   4,   8,  11,  20,  10,  22,  31,  25,   5,   7
  31, 289, 116,  75, 441, 214,  22, 251, 554, 125
   8,  31,  25,  11,   0,  90,  49,  39,  30, 191
   1,  49,  20,  25,   9,   8,  15,  90,  58,  31
   9,  25,   4,   1,  30,  79,  80, 191,  39,  72
   0,   4,  20,   8,  11,  22,  10,   7,  25,  15
   1,   4,   9,  22,   2,  20,  11,  25,  31,  24
  25,   1,   9,  50, 191,  30,  39,  89,  57,  80
  31,  22,  89,  79,  25,  30,   9,  51,  77, 117
  22,   8,   9,   0,  20,  49,  11,   7,  15,  90
  31,  22,   8,  25, 136, 191,  80,  72,  79, 118
   1,  22,  31,   9,  20,  50,  90,  49,  15,   0
   4,  20,  11,  22,  25,   6,   7,  10,  15,  90
   0,   1,  16,   4,  11,  10,  18,   2,  12,   7
 289,   8,  77,  22, 441,  80,   9,   4, 118, 443
   8,  80,  22,   9,   4,   1,  25,  42,  78,  77
  31,  78,  22,  25,  79, 105,   9, 117,   4, 131
   1,  20,   4,   2,   9,  16,   8,  10,  12,  22
   4,   9,  25,  20,  22,   0,   7,  90,  15,  58
   1,  11,   4,  20,  10,   8,   7,   5,  22,  25
   8,  25,  79,   9,   4, 117,  80,  89,   1, 191
   0,   8,  22,  20,  25,  31,  11,   7,  15,  49
   8,   4,  25,   1,   9,  79,  50,  80,  30,  20
  31,   8,   9,  25,   1,  79,  39,  11,  57,  89
  11,  10,  20,  22,  25,  31,   7,  82,  15,  13
  31,  25, 191,   4,  72,  79,  50,  56,   1, 117
   8,   4,   1,  25,   9,  20,  79,  50,   0,  90
   8,  79, 136, 118,  77,  72,  30,  57,  50,  51
   1,  31,  11,  20,  25,  15,   7,  10,  82,  16
   2,   1,  82,  10,   5,   4,  13,   7,   9, 272
   1,   9,   4,   8,  11,  31,  25,   2,   7,  15
  25,   8,  80, 191,  79,   4,   9, 131,  89,  57
   4,   1,   8,  22,  20,  25,  11,  80,  15,  10
  80,  31,   8,  22,  78,   4,   9, 131, 105,  79
   1,  25,  49,   8, 104,   9,  31, 439,   7, 327
   8,  31,  25,   4,   1,  50, 191,  80,  24, 117
   2,   9,   7,  20,  82,  11, 272, 218,  10,   8
  22,   8,  31,  79,  89,  80,  25, 118,  66, 348
   8,  25,   9,  30,  89,  79,  80,   4, 289,  39
   9,   8,   4,  11,  20,  22,  10,  31,   5,  25
  10,   1,  82,   5,   4,  13,  20,  11,  55, 216
  31,   9,   8,  22,  25,  30,  72,   4,  56, 191
  31,  25,  61, 191,   9,  57,  80,  66, 136,   4
   0,  11,   2,   8,  10,  22,  31,  25,   7,  18
   8,  22,  25,  79,   4, 131,  30, 191,  89, 398
   8,   4,  31,  25,   9,  79,  50,  90,  20,   0
  61,   8, 136, 148,  25,  57,  92,  30,  51, 110
   1,  20,   4,  11,   9,   8,  34,   7,  10,  31
   4,   8,   9,  25,  31,  90,  50,  24,  11,   2
   1,  99,  24,  25,   4, 365,  90,  65,   8,  20
   8,  22,  25,  79,  80, 191,   1,  56,  39,  50
   4,  20,   8,   5,  15,  82,  25,  12,  55,  31
   4,   1,  25,   8,   9,  31,  20,  90,  58,  50
   0,   1,  20,   4,   8,   2,  22,  10,  31,   7
   9,   8,   4,  25,  31,  20,   0,  11,  49,  79
  49,  25,  22,  20,  15,   8,   9,  58,  90,  31
  80,  31,   8,  79,   4, 117,   9,  89, 191, 131
 218, 272,   0,  82, 220, 216, 353, 163, 114, 768
  31,   8,   9,  22,  25,   1,   4,  30,  37,  50
   8,   9,  25,  30,  79,   4,  89,  80,  39,   1
   4,   9,  20,  25,  49,   8,  15,   7,  90,   0
   8,  25,   1,   9,  50,  39,  49, 104,  90,  56
   8,  22,  31,  25,   9,   0,  20,  80,  79,  11
   4,  22,   8,  25,   1,  79,  20,  90, 191,  30
  31,   8,   4,  50,  79,  80,  57,   9,   1, 117
   8,   9,   4,  25,   1,  30,  79,  11,  39,  20
   4,   0,   8,  11,   1,  16,  31,   9,  34,  22
   1,   4,   2,  20,  11,  25,   7,  15,  31,  90
   8,  25,   9, 117, 191,   4,  30,  50,  39,  80
   1,   4,  22,  31,  20,  11,  90,  50,   2,  79
   0,   4,  20,   1,  11,   9,   8,  16,   2,  25
   8,   1,  25,   9,  20,  11,  79,  18,  30,  56
  22,  25,   9,   4,  79,   1,  30,  89,  56,  50
   4,   9,   8,  20,  22,  25,  11,  31,   7,  49
  31,   8,  25, 136,  89,  66,  68,  95, 117,  80
  31, 191, 151,  25,  72, 370,  22, 131,   8,  80
   1,   9,   4,  20,   7,  10,  82,  11,   8,   5
   1,   2,  20,  10,  11,   5,   7,  25,   6,  13
  80, 118,  31,  77, 125, 289,  42,   8,  22, 443
  31,   8,  22,   9,   4,  79,   1,  30, 191,  80
  22, 148,   8, 136, 110, 255,  79,  25,  89,  80
   8,  25,  89, 191, 136, 117,  80,  50,  66, 118
   8,   9,  25,  30,  79,   1,  56, 191,  77,  66
  31,   9, 289,  30,  25,  89,   4,  42,  79,  72
  80,  31,   8, 397, 380,  22,  78, 443,   4, 118
   8,   1,   4,  22,  11,  20, 106,  79,  39,  10
   0,   4,  20,   8,  22,  31,  10,  25,   7,  18
  20,   9,  25,  31,   3,  85,  49, 275,  10, 232
   4,   8,  25,   9,  31,  50,  20,  24,  49,   0
   1,  20,   9,   4,   8,  10,  22,   7,  31,   6
  77,  31, 131, 136,  80,  22, 265, 118,   8, 441
   4,   8,   1,  20,  25,  11,   9,  16,  79,  50
   4,   9,  20,   2,  11,  31,   7,  25,   6,  90
   8,  22,  79,  25, 443, 105, 669, 117,  77,  42
  31,   9,  25,  30,   4,  79,  39,   1,  51, 202
   8,   1,  25,   4,  31,   9,  24,  90,  79,   0
   4,  31,  90,  50,   0,  49,  11,  15,  39, 191
  22,   8,  30,  25,  79,  66,  56,   4,  80,  39
   0,  20,   2,  11,   9,  16,   8,   7,  10,  18
   8,  30,  25,  80,   9, 191,  66,  79,  89,  39
   8,  22,  25,   9,  79,   4, 191,   1,  30, 118
   9,   2,  20,   8,  11,  10,   5,  25,  31,  82
   4,   8,  22,   1,   9,  25,  11,  80,  56,   0
  20,   7,  22,  15,  11,  25,  10,  31,  49,  90
   8,  25,  31,   4,   1,  50,  79, 191,  90,  39
   4,  25,   8,   1,  50,   9,  80, 191,  90, 117
   1,  82,  10,  20,   7, 272,  11,  15, 216, 218
   1,   9,   8,  25,   0,  20,  31,  49,  11,  90
  31,  25, 151,  22, 138,   8, 370,  80, 131,   4
 253,  95, 110,   8,  61,  68,  93,  25,  31,  79
  31,  22,  80,   8,   9,  77, 118, 289,  79, 342
   1,   4,  11,   0,   7,   8,  31,  15,  90,  58
   4,  22,  31,  11,  20,  10,   7,  15,  80,  30
   9,   8, 215,  22, 128,  96, 546, 134, 263, 207
  80,  22,  79,  25,  56,  78,  30, 191, 125,  66
  31, 441, 348,   8,  79,  89, 125,  65, 136,  27
   1,  10,   4,  11,  20,  82,   8,   5,  22,  55
   4,   8,  11,  25,  31,   7,  10,  15,  90,  49
   8,  22,  25, 131, 118, 191, 117,  30,  89, 250
   9,   8,  31,  25,   0,  20,  49,  11,  79,   7
   1,   4,   8,  25,   0,   9,  31,  93,  24,  90
   8,  22,   9,  25,   4,  79,  80,  39, 191,  11
 441,  31,  77,  80,   8,  22, 118, 125, 443,  79
 158, 265, 171, 136,  31, 933,  77, 134,  78,  80
  31,   8,  30,  25,   9,  80, 265,   4,  79, 117
   1,   4,  20,   8,  10,  22,  25,  31,  15,   5
  22,   4,   8,   1,   0,  11,  25, 106,  20,  80
  22,  80,   8, 118,  25,  79, 131, 117,  28, 250
  25,   8,  31,   9,   4, 191,  50,  79,  57,  30
   8,  31,   4,  25,   9,  79,  50,  90,  39, 191
   0,   4,  20,  11,  22,  25,  31,  10,   6,  15
   8,   1,   4,  31,   9,  25,   0,  61,  20,  11
   8,  25,  31,   1,   4,   9, 191,  30,  39,  24
   4,   0,   8,  22,  25,   2,  16,  10,   7,  30
   4,   8,  22,  20,  25,  31,   2,  11,   7,  90
  22,  25,   8, 191,  30,  28,   9,  79,  57,  89
  31,  42, 289,  77,   8, 123,  28, 441,  80, 118
  31,  25,   9,  79,  80,  89,  30,  77, 118,   4
   4,   8,  31,  22,   0,   2,  30,  49,  79,   7
  25,  20,  90,   8,  22,   9,  49,   0,  58,  50
   1,   4,  20,  22,  11,  25,  10,   7,  82,  16
   1,   0,   4,   8,  11,  22,   7,  25,  31,   6
   4,   8,  22,  25,  10,   7,  15,  18,   5,   6
   8,  25,   9,   4,   1,  30,  79, 191,  80,  57
  31,   8,  22, 131,  28,  25, 118, 191, 117, 125
  31,   8,   9,  25,   4,  30,   1,  39,  89,  56
   9,   4,   8,  20,  11,   7,  31,  10,  90,   5
 118, 443, 105, 669, 138, 380,   8,  22, 173, 539
   8,  25, 118, 191,  66, 253,  50,  30,  56,  57
 177, 304, 312, 366, 475, 544,  64, 246, 243, 855
  25, 136,  66,  79, 191,  61,  89,   9,  30, 117
   0,  20,   1,  18,  11,   8,  16,  34,  31,  10
   1,   4,  11,   9,   7,  49,   8,  90,  25,  15
  31,  22,  25,   4,   9,   1,  80,  39,  50, 191
   8,  22,  25,   9,  30,   4,  79,  57,   1, 191
  80, 443, 267,  42, 602, 444, 118,  78, 264, 397
   8,   4,   9,  31,  25,  24,  50,  90,   0,  93
   4,   8,   9,  25,   0,  31,  90,  11,   7,  15
   1,   4,  11,   9,   8,  10,   7,  16,  31,  12
  31,   8,  22,   1,  25,  39,  56,  11, 215,  77
 504, 210, 135, 668, 675, 666, 428, 281, 145, 320
   2,  10,  20,   4,  11,   9,   5,  12,  82,   6
 173, 152,  80, 129,  31, 217,  69,   8,  79,  22
   8,  31,  25,  79,   4,   9,  24,   1, 191,  93
   8,  22,  80,  25, 131, 117,  79,  57, 265, 118
  10,  20,   4,   9,  55,   7,   8,  12,   6,  22
   1,   8,   0,  11,   9,  22,  18,  31,  16,  49
   8,  22,  25,  79,   4,   9, 131, 105, 138,  77
   1,   8,  25,   9,  90,  49,  50,  79,  24,  39
   4,  22,  31,  25,   9,   0,  80,  50,  11,  56
  31,  42,  80, 441, 289, 123, 125, 131, 120,  30
   9,   4,  10,  20,  11,  82,   7,  22,  12,   5
   9,  20,   8,  11,   2,  25,  31,   7,  10,  15
  31,  25,   4,   9,   1, 135,  80, 191,  79,   0
   0,  10,  82,  20,   5,   7, 272,  15,  13, 353
   4,   9,   8,   0,  22,  20,  31,   7,  15,  49
   8,  25,   4,   9,   1,  79,  28,  80,  30,  50
   9,   4,  11,  25,   0,  30,  79,  39,  24,  50
   8,   9,   1,   4,  50, 191,  40,  90,  79,  57
   4,   1,  25,   9, 121,  80,  79,  90,  49, 104
  31,  22,   8, 135,  80, 138,   4, 151, 370, 125
   4,  11,  18,  16,   9,   2,  10,  34,  22,  25
  31,   8,   4,   9,  79,   1, 191,  30,  80,  50
   1,   4,  20,   8,  10,  15,   5,  31,  82,  90
   1,  22,   8,   9,  25,  31,  49, 104,  20,  15
   8,   4,  80,   9,   1,  79, 118, 117, 191,  89
   1,   0,  11,   9,  31,  22,  25,  18,  16,   7
   0,  20,   2,   9,  11,   8,  16,  10,   7,  82
