  31,  79,  22, 217, 117,  99, 304,  89,  66,  65
  31,  22,  30,   9,  57,  79,  56,  89,  51, 117
   4,   1,   0,   9,   2,  31,   8,  25,  20,  15
  31,  79,  20,  56,  25,  89,  30,   1,   9,  39
   1,   4,   7,  49, 104,   9, 439,   0,  25,  90
   0,   2,   9,   4,   7,  10,  22,  20,  25,   8
  77,  33, 289,  96, 116, 744,  75, 214, 416, 370
  31,  22,  78, 118,   8,   9, 131,   1,  79,  25
   4,  22,   0,   9,   8,  31,   2,  11,   7,   6
   8,  79, 117,  39,  30,   4, 191,  72,  66,  80
   8,   0,  25,  20,  15,  11,  79,  50,  80,   7
  31,  22,  89,  30,  77,  66,   8,  79,  51,  72
   2,   9,   1,   4,   8,   7,  55,  20,  22,  12
 191, 312,  95, 253,  40, 219,  93, 345,  66,  61
   4,   9,  49,   0,   7,  31,  20,  25,  90, 104
  31,  89,  57, 117,  66,  28, 148, 191,  77, 134
  22,  31,   4,   1,   8, 191,  25,  50,  93,  90
   1,   7,   0,  22,  20,   2,   5,  58,   9,   8
  31,   8,  89,  56, 202, 117,  57,  72, 191,  30
  31,   4,   1,  25,  20,  89,   9,  39,   0,  79
  31, 191,  89,  25, 117,  57,  72,  79,   8,  66
  22,   1,   4,  11,   8,   2,  31,   7,  10,  15
  22,   8,  79,   9,  89,   4, 191,  25,  56,  80
   8,  31,   9,   2,  25,  20, 191,  11,   6,  79
  31,  22,  66,  57,   9,   8,  51,  39,  79,  89
   8,   1,   4,   9,  31,   2,   7,  90,  11,   6
  80,  78, 120, 443, 131,  31, 125, 398, 289, 669
  22,  25,   4,   8,   1,  39,   9, 585,  30, 752
   0,   4,   2,   8,  11,  15,  31,  20,  90, 272
   1,  22,   9,   8,  39,  30,  11, 106,  25,   0
   1,   8,  31,  90,  24,  39,  79,  49,  58,  25
   1,   4,  20,   7,   9,   8,   2,  25,  31,  11
  42, 118, 380,  69, 117, 267, 443,  78, 253, 225
  77,  30,  51,  80, 441,   9,  79,   4, 117,  89
  22, 191,  30, 194,  39,  69, 253, 117,  50,  51
   2,   4,   9,  20,  11,  22,  15,   7,   8,  25
   1,   9,   4,  10,  22,   8,   7,  11,   5,  20
  22,   4,   8,   1,   0,  31,   2,  11,   7,  90
   0,   2, 272,  11,   4,   8,  22, 216,  82,   1
  31,   9,   1,   4,  56,  80,  79, 191,  30,  39
 659,  39,  31, 425,  33, 326,  51, 214,  75, 289
  20,   4,  31,   0,   9,  25,   7,  56,  90,  11
   9,  22,   4,   2,  31,  25,  10,  20,   7,  18
   0,   1,   8,  11,  22,  20,   5,   7,  55,  15
  80,  31,  78, 131, 138,  79, 443,   8,  28,  89
   1,   0,   2,   4,   9,  10,  20,  15,   7,  22
  77,  22,  89,  30,  39,   8,  72, 118, 117,  79
   1,   0,  22,  11,   2,  31,   8,  10,   6,  39
  31,  39,  77,  30,  25,   8,   4, 191,  89, 117
  22,  11,   0,   4,  31,   8,   2,  20,  15,  30
   1,   4,   0,  90,  25,  15,  58,   6,   7,   8
  66,  22,  57,   8,  79,  51,  89,   9, 117,  39
   1, 439, 585,  41,   7, 327,   4,  15, 691, 637
  22,  80,  25,  56,   8,   9, 118,  79,  78, 191
 117,  79, 253,  31,  24,  22, 118,  80,   8,  95
   1,  22,   4,   8,  31,  20,   9,  90,   0,  25
  22,   8,  79,  51,  80,  57,   9,  89,  56,  66
   1,   9,  22,   4,   2,  20,  25,  10,  31, 104
  22,   9,   8,   0,  31,  20,  58,  11,   2,  90
  31,  39,  22,   8,  79, 117,  57,  89,   9,  66
   0,   1,  11,   4,   8,   7,  22,  25,   5,  12
   0,   9,   8,  25,  11,   4,  20,  31,   7,  50
   9,   4,  22,  10,   8,   7,  20,  11,   5,  25
   2,  10,   1,   7,  11,   9,  20,  12, 273,  16
   0,   9,  10,   4,   7,  22,  20,   8,  25,  55
   4,   2,   8,   9,  31,  15,  20,   7,  25,   5
   8, 117,  89,  79, 191,   4,  39,  25,  66,  57
   4,   1,   9,  18,  11,  31,  16,  12, 106,   7
   0,   4,   1,   8,  22,  11,  25,  10,   2,   7
  89,  22,  79,   8, 117,  30,  66,  57,  39,  51
  31,   8,  89, 117,  30,  66,  57,  39, 191,  72
  77,  31, 394,  96,  75,  39,  33, 116, 457,  89
   4,  22,  31,   9,   8,  25,  49,  20,  15,  90
  31,   1,  25,   8,  20,   9,  49,  56,  11,  80
  78, 118, 398, 669, 443, 228,  22, 397, 562, 422
   8,   1,  79,   9,   0,  30,  89, 191,  25,  80
   1,   4,  22,  31,   0,   8,  25,  49,   7,  30
  22,   1,  31,   8,  25,  90,  20,   9, 191,  50
  31,  22,  57,  89, 191,  79,   9,  66,  51,  25
 191,  61, 148,  25,  31, 134, 418, 598, 333, 193
   9,   0,  20,  25,   8,  31,  90,  49,  11,   2
  28,  22, 289, 131, 138, 135, 370, 265, 118,  25
  31,  80,  22,  78,  79,   8,   4, 131,  89,  25
   0,   9,   2,   1,   4,  15,   8,  82,  10,   7
   9,   0,  22,   8,  11,  25,  20,  15, 106,  30
   1,  10,   7,  11,   4,  22,   5, 114,  25,  55
   0,  11,   1,   9,   2,   7,  10,  12,   8,  22
   4,  31,  22,   8,  79,  39,  30,  56, 191,   9
  22,   1,  31,  80,  79,  25,   0,  20,  89,  30
  31,  22,  89,   8, 289,  72,  30,   4, 118,  79
  22, 191,  31,  25,   8,  89,   1,  50,  24, 117
  15,   7,  49,  22,  41, 519, 104, 327,  90,  58
  20,   0,   9,   4,  22,   2,   8,  25, 272, 335
  50,  25,   1, 476, 244,  31, 191,  98,   8,  46
  31,   1,   8,   9,  25,  30,  49,  79,  90,   0
  77, 118,  72,  28, 136,  66, 117, 370, 122, 289
  31,  22,  57,   8,  89,  66, 133, 191, 280,  25
  31,  30,  72,  22,  89,  45, 117,   8,  57,  75
   0,  34,  12,  10,   4,   1,   2,  20,  55,   7
   0,   2,   4,  25,  31,  20,  10,   7,  15,  18
  92,  99, 160, 217, 158,  66,   8,  89,  79,  31
   9,   0,  22,   4,   8,  31,   2,   1,  25,  39
   2,  10,   1,   7,  11,  55,  20,   4, 176,   8
  31,   2,   1,  22,  11,   4,  10,  25,  30, 106
  31,   8,  89,  79, 117,  72, 191, 135, 138,  25
   9,   8,   1,  10,  22,  31,   4,  11,  20,  55
  22,   8,  90,  31,  15,  20,   9,   0,  25,  24
   0,  22,  20,  15,   4,  82,   5,  81, 218,  90
  22,   1,   8,   0,  31,  25, 104,  20,   2,  49
   2,   1,  11,   8,   4,  22,  20,  55,   7,  25
  89, 118, 131,  57, 125,  69, 136,   8,  42,  30
  31,  89,  80, 191,   8,   4, 853,  79,  39,  51
  22,   1,   9,   7,   0,  18,  25,   8,  12,   2
   0,   9,   4,   7,  25,  10,  11,   8, 114, 327
   0,   4,   9,  22,  20,   8,  25,   2,  10,   7
   1,   4,   8,  25,  50,  90,  20,   7, 104,  31
   1,   8,  31,   9,  20,  25,  11,  24,  39,  79
   1,  16,  20,   2,  11,  22,   9,  10,  18,  25
  18,   6,  16,   4,   0,   1,   7,  12,  11,  58
   9,   0,  31,   4,   8,   2,  20,  30,  11,   5
  31, 135, 138, 191,  89, 131, 213, 151, 265,  72
   2,  10,   1,   4,   8,   9,  22,  12,  20,  11
   2,   9,  10,   7,  15,   5,   4,   8,  58,  12
   4,  20,   0,  31,   8,   9,  25,   7,  11,   2
  10,   5,   9,  82,  11, 272,   1,  13,   7, 753
  11,   4,  22,  10,  15,   7,   8,  20,   5,  13
  22,  31,  30,   1,   9,   8,  49,  25,  39,  80
   9,  39,  30,   8,  79,  89, 117, 191,   4, 118
 191,  25, 253,   8,  89, 117,  79,  57,  50,  95
  22,   8,  31,  25,   0,   1,  18,  20,   9,  16
  22, 191,  80,  79,  89, 117, 118,   8, 136,  66
  11,  10,   1,  55,   4,  22,   8,  20,  25,   7
  22,   0,   4,   1,  31,   8,   2,  20,  30,  10
  31,   8, 191,   4,   1,   9,  79,  93,  24, 117
  22,  31,   1,   8,   4,  25,  30,   0,  79,  39
  77, 659,  51,  66,  57, 132, 117,  22,  33,  39
 118,  61, 125, 131, 191, 129, 342,  89,  80,  66
   0,  22,  20,   2,   7, 121,   9,  31,   8,  58
  31,  22,  39,  30,  99,   8,  56,  89,   9, 208
  31,  56,  25,  57,  30,  66,   8,   9, 202, 191
   0,   1,   8,  11,  82,  10,   5,  15,   7,  25
   0,   2,   4,   9,   8,  15,  25,  10, 104, 585
  11,   1,   4,   8,   2,  22,  20,  10,  31,  25
  31, 136,  66, 253,  50,  89, 148,  68,  80,   8
  28, 138, 213, 151, 168,  22, 145, 131, 118, 289
   1,   4,  10,  22,   8,  25,   7,  31,  55,  15
  22,   8,   0,   9,  25,  20,  58,  79,  50,  15
  31,   8,  56,  79, 191,  89, 117,  99, 118,  50
 117,  31,  79, 118,   8, 253, 191, 131,  80,  24
  22,  79,  89, 117,  30,  39,  66,  57,   4, 217
   1,   4,   8,  31,  90, 191,   0,  58,  20,   9
  31,  89, 118,   8,  22,  79, 125,  92,  66,  78
  22,   4,   9,  25,   0,  31,  15,  90,   2,  20
  31,  25, 191, 135,  89,  72, 117,  57,   8,   9
   9,  22,   8,  25,  20,  11,   7,  10,   5,  90
  31,  22,   9,   8,  30,   4,   1,  25,  39,  80
   9,   2,   1,   4,  22,   7,  10,  20,  25,   8
   1,  22,   4,   8,  15,  11,  25,  31,  20,  10
  79,  31,  42,  24, 118,  72,  51,  43,  64,  30
   1,   4,   9,   2,   8,  25,  11,  31,   7,  20
   1,  22,  31,  20,   8,  90,   9,  49,  39, 121
  28,  31, 138, 213, 131, 281, 151, 118,  80, 168
  22,   1,  31,  90,   9,   0,  79,  20,  25,  24
   1,   4,   0,   9,   8,   2,  31,   7,  25,  15
  31,   8,   9,  25,  79,  30,  39, 117, 191,  24
   1,  31,  25,  50,   8,  49,  20,   0, 191,  79
   1,  22,   9,  20,   2,  90,  25,  15,  31,  11
   8,   4,   0,  20,   1,   9,  16,  42,  30,  79
   4,   8,  25,   1,  39,  56,  30,   9,  79,  20
  20,   1,   8,  25,   9,  11,   7,  31,  90,   2
   2,   4,   9,   8,  20,   5,  25,  11,   7,  31
   0,   8,  22,  11,   4,   1,  25,  31,  10, 106
  31,   8,   4,  89,  79,  30,  80,   1, 191,   9
   2,  10,   1,   9,  20,   4,  11,  12,  18, 273
 118, 117,  80,  31, 131,  78,  22, 125,  89,  61
 118,  80,  31, 131,  22,  78,  42, 443,  79,  89
   4,   1,  31,   9, 121,   0,  25,  49,  20,   8
   1,   0,   2,   4,  11,  25,  15,   8,   7, 104
  31,  22,  80,   8,  25,  89,  30,  28, 191,  79
  31,  89,  22, 138, 136,  66,  57, 135,  77, 191
  31,   8, 191,  89,  79, 117,  56,  66,   4,  57
   1,  22,   4,   0,  50,  90,   8,  15,   7,  25
   2,   9,  11,   4,  10,  20,  22,   8,  25,   7
 118,  80,  22, 131, 398, 250, 380, 397, 138,  79
   4,  22,  20,   7,   6,   2,  11,   9,  25,  10
   4,   7,  49,  22,  90,  15,   0, 327,  25,   9
   2,   1,   4,  22,   8,  25,  10,  31,  20,   7
   1,  20,  22,   0,  11,   9,   8,  31,   7,  48
   0,  15,   9,  22,   7,  20,  10,   8,  11,  12
  31,  89,  72,  28, 191, 117,  39,  66,   4,  79
   0,   4,  20,   2,   8,   9,  12,   7,  22,  25
   1,  11,   2,   4,  22,   7,  10,   8,  31,  25
   1,   4,   2,   7,  15, 327, 104,  11,  10,  90
  22,   1,  31,   4,  25,   8,  24,   9,  79,  90
   1,   4,  22,   7,   9,   6,   8, 515,   2,  25
  22,   9,  56,  25,  11,   4,  57,   1,  20,   0
  10,   1,  11,   8,  20,   4,   7,  55,   5,  22
   0,   9,   4,  10,  22,   8,  20,  25,   7,  31
   1,   4,  22,   8,  11,  15,  31,  20,  25,  10
  22,   8,  30,  89,  57,  79,  39, 117,  72,  77
   9,   1,  10,  22,   8,  20,   7,  25,  31,  16
  22,  25,   4,  31, 104, 191,  90,  40,  49,   7
   0,   2,  10,   4,  20,  11,   8,   7,   5,  55
  66,  22,  89, 191,  57,  92,   8, 117, 134,  80
   9,   1,  10,  15,   4,  20,   7,  11,  82,  22
 191,  22, 253,  89, 117, 342,  79,  66,  24,  93
   8,  79,  89,  30, 191,   9,  57,  39,  51,  66
  22,   4,   8,   1,  90,  25,  30,  89,  79, 191
   1,  20,   4,  41,   0, 749,   6,  15, 439, 104
   2,   1,   4,  11,  20,  10,  25,   5,   7, 272
   9,  22,  11,   1,   8,   4,  25,  10,  39,  55
   1,   9,   8,   0,   7,  20,  11,  31,  15,  90
  10,   1,  11,   4,   8,  22,   7,  20,   5,  25
   0,  22,   4,  11,   8,  10,  31,  25,  20,  15
  22,  30,  89,   8,  66, 117,  57, 125, 152, 187
   8,  31,  25,   7,  90,   0,  49,  11,  15, 104
  58,   4,  49,   1, 439, 121,  15,  90, 480, 162
  22,  89,  79,   4,  80, 117,  72, 250,   9,   1
   4,  22,   2,  11,  20,  15,  25,   8,   7,  10
   2,   9,  22,   4,  31,  10,  20,  11,  25,   7
  31,   1,   9,  25,  89, 191,  78, 117, 131,  30
  31,  22,  79, 117,  57,  56,  25,  99, 134,  51
  22,   4,   9,   8, 104,   7,   0,  20,  90,  15
  80, 118,  31, 117, 136, 131,  61,  79,  89,  66
  22,  31,   1,  79,   9,   0,  25,  89,  39,  30
   1,   8,   4,  20,  31,  11,  82,  15,  25,  90
 335,  20,  44, 627,   3, 430,   7, 324,   6,   0
  80, 118,  42,  78, 131,  22, 443, 125,  89, 289
  22,  89,  80,  79,   8, 117,  77,  30,   4, 289
  31,  80,  22,  78, 118,  79,  42, 117,   4, 250
   1,   4,   9,   2,  20,  10,   8,  22,  16,  18
  22,   4,  50,  90,  31,  25,  20, 104,  15,   9
   9,   4,   8,   1,  22,  31,  11,  25,  20, 106
   8, 117,  79,  89, 191,  25,  51,   4,  39,   9
   9,  22,   8,  11,  10,  20,  31,  15,  25,   7
  31,   8, 191,  79,   4,  89,  25,  39,  50,  30
   8,   9,  25,   0,  11,   1,  39,  20,  18, 106
  22,   8,  20,  11,  31,  15,  25,  90,   5,  10
  77,  56, 202,  89, 191,  25,   9, 136,  28,  79
  22,   9,   8,  25,   4,  30,   1,  79,  39,  56
   8, 191,  79,  72,  57,  30, 118,  77, 131,   9
   1,   4,   2,  31,  11,  39, 218,  25,  16, 106
   0,   1,   2,  82,  10, 218,   7,  12,   4, 272
   0,   1,   9,  82,  15,   4,   8,   7,  10,   5
  89,   8,  79,  57, 191,  66,  25,  51,  39,  80
  22,   8,   1,   4,   9,   2,  79,  89,  30, 117
  31,  80,   8,   4,  30,  89,  25,  79,  57,  78
  31,   8,  49,  20,   9,  25,  58,   0,  15,  80
  22,  31,   8,  66, 191,  57,   1,  89,  30,  25
  20,   0,   4,   9,  15,  82, 272,   2,  90,  22
  22,  31,  39,  79, 117,  99,  89, 217,   8,  66
  77,  30,  56,  89, 191,   8, 117,  66,   9,  79
   2,   9,  10,   4,   8,  22,  25,  20,   7,  31
   9,  82,   1,  20,   5, 576,  10, 216,  60,  54
  31,  22,   9,  89,   4,   8,  77,  30, 289,   1
 134,  31,  68,  51,  57,  66,   8,  79, 191, 194
   0,   1,   2,  11,   7,  22,  10,   8,  25,   6
  22,  79,   8,   4,  30, 131,  25,  89,  42, 228
  31,   8,  25,   9, 191,  79,  90,  20,   0,  80
  92, 217,  57, 152,  31,  51, 198,  30,  79,  89
   0,   1,   4,  20,   8,   9,  15,   7, 272,  82
  20,   4,   8,   9,   2,  31,  24,  25,  11,   7
  93,  22,   0,   4,  20,  15,  24,  40, 104,   2
  31,  22,  79,  39,  80,   1,  25, 191,   9,  30
  10,  11,   4,  20,  55,  15,   5, 176,   8,   6
   4,  31,  20,  90,   9,   8,  58,  25,  11,  30
   0,   2,   1,   4,  25,  22,   7,  10,  20,   8
   4,   8,  31,  20,   9,  25,   0,  50,  79,  15
 121,  49,  22,   1,  90,  31, 310,  20,  58, 258
  31,   4,   8,  78,  79, 117,  89,   1, 131, 191
 353,   7, 272, 327,  53, 162, 576, 104,  60, 175
  31,  22,  30,   8,   9,  66,  56,  79,  57,  77
  22,  89,  77,  57,  56,   8,  79,  66,   9, 117
   4,   8,   9,  25,  90,   0,  49,  20,  39,  15
  22,  31,   4,   8,  39,  90,  24,  80,  72, 117
  22,  80,   4,   8,   9,  79,  25,  89,  78, 131
  31,  25, 117, 191,   8,  79,  72,   9,  80, 118
 191,  31,  28,  50,  89, 253,   1,   4,   8,  93
 191,  25,  79,   8,  80, 117,   9,  56,  66,  57
  34,  16, 335,   0,  48,  85, 275,   6, 324,   4
   0,   9,  22,   2,   4,   7,  25,  15,  20,  11
   8,  89,  79, 191,  57, 117,  30,  51,  92,  77
  22,   1,   4,  31,   9,  20,  11,  39,  90,  56
   0,   1,   4,  16,   8,  20,  22,   2,  11,   9
   0,  31,   8,  16,  25,   1,  20,  34,   9,  11
  31,  22,   8,  79,  89,  30, 117,  39,  51,  56
  22,   4,   9,  25,   8,  31,  20,   7,  58,  11
  31, 191,  80,  25,   8, 131, 117,  89,   4,   1
  31, 135, 191,  72,   8, 117,  80, 131, 118,  79
   9,   1,  10,  11,  22,   4,  15,   8,   7,  55
   2,  20,  25,  11,  31,  90,  10,   7,   5, 272
  31,  80,  22,  78, 118,  77, 117,  30,  79,   8
  22,  31,   8,  57,   9,  30,  79,  89, 191,  39
 148, 134,  66,  61,  92,  57, 191, 302, 402, 282
  31,  77,  89, 118,  72,  57,  66,  80,  30, 191
  22,   8,  24,  79,  30,   1, 191, 117,  90,  93
  22,  31,   9,  30,  79, 289, 117,  89,  25,  72
  31, 118,  22, 128, 131,  89, 138,  56, 289,  77
   9,  22,   1,   8,   4,  11,  10,  30,  20,  55
   9,  22,   8,   4,  31,  10,  25,  20,   7,  80
  18,   8,   0,  16,  20,  25,  85, 275, 386,  12
  31,   1,   4,   8,  25,  30,  50,  79,   9, 117
   9,   1,   4,  22,   8,  10,  20,  31,   7,  12
  28,  31, 135, 138,  89, 125, 191, 117, 213,  72
  22,   8,   4,  79,  24,  89,   1,  34,  25, 117
   1,   4,   9,   2,  25,  31,  20,  10,   7,  90
  31, 131,  22, 669, 443, 427, 105,  79, 117,  42
  22,  31,   9,  79,   4,  30,  39, 191, 117,  72
 191,  31,   1,  24,  25,   4,   8,  79, 117, 253
   4,   1,  31,   8,   0,  25,  90,   7,   6,  49
  22,  30,  66,  79,  57,  72,  39, 191,  56,  51
   0,  20,  16,   3,  22,   2,   9,  82, 272,  18
  80,  79,  57,  89, 118,   8,  39, 191,  25,  66
  80, 118, 117,  79,   8,  50,   4, 191,  25,  89
   2,   9,  22,   8,  20,  11,  82,  10, 272,  25
 123,  80, 105,  56,  78,  85,  31,  34, 225, 267
  11,   2,  20,  10,  16,  22,  25,   8,  12,  18
  31, 191,  79,  25, 117,   8,  24,   4,  50,  39
  50,   1,   8,  90,  25,  80, 117, 191,  24,  49
 272,   8,   1,   2, 353,   4,  15,  22, 218, 216
   1,   9,   0,  25,   8,   7,  31,   2,  20,  58
 138,  31,  22, 213,  89, 151, 140, 131, 370, 168
   8, 191, 219,  93,  95,  31,  40,  79,  66, 522
  22,   8, 117,  79,  89,  30,  77,  80, 191,  24
   4,  22,   8,  15,  11,   7,  90,  25,   5,  31
  22,   1,   0,   4,  11,  31,   7,  10,  20,  15
  89,  57,  22,  66,   8,   9,  39,  77,  51,  79
 253,  27, 250, 248, 342, 154,  79, 586, 348, 510
  77,  31, 441,  61, 136, 117, 253,  79,  66,  56
   2,   1,   4,  22,   8,  11,  10,  82,  15, 218
   1,   0,   4,   7,  11,   8,  25,  31,  15,   5
  30, 117,   8,  89,  66,  72,  77, 191,  80,  25
   1,  22,  20,   8,   9,  31,   0,  15,  39,  58
   1,   4,  93,   8, 104,  25,  90,   7,   0,  24
  22,   8,  57,  79,   4,   9,  25,  89,  39, 191
 118,  80,  78,  31,  42,  89, 250,  79, 441,  72
 117, 308, 136,  94,  66, 129, 339, 845,  92, 265
   8,  30,  79,  89,  25, 191,  66,   9,   4,  56
   1,   2,  22,  11,  20,   8,  25,  10,  31,  15
  22,   8,   4,  80,  30,  79,  25,  11,   0,  89
 125,  31, 117, 441,  74, 118,  79, 486,  89, 154
  31,  25, 191,  69, 104,  50,  39,   1, 117,   9
  22,  50,  31,   4,   9,  25, 191,   1,  56,  77
  11,  10,   4,  22,  20,   8,   7,   5,  31,  12
  22,   8, 191,  56,  25,   1,   9, 117,  57,  30
  31, 191,  25,   8,   1,   4, 117,  93,  80,   9
   0,  22,   4,   1,   8,  31,   2,   7,  10,  30
  22,   0,  25,   4,   2,   8,  31,  11,   7,  20
  30,  89,  57,   8,   4,  79, 191,  39,   9,  25
  80,  31, 118,  42,  79,   8, 131, 117,  89, 123
  22, 125,  89,  77, 117,  66,  30,  57, 187, 546
  22,   4,   1,   8,  25,   9,   0,  30,  56,  90
   9,   8,  25,   0,  31,  58,  90,  20, 104,   7
  22,   9,   4,   2,   1,  20,  25,  11,  79,  16
   1,   4,   8,  11,  22,  10,   7,  25,   5,  31
  22,   4,   2,   8,  31,  20,  10,   7,  30,  15
  31, 117,  30,   8,  57,  89,  66,  79,  51, 191
  31, 118, 131,  42,  89,  79,  22,  78, 289, 117
  31, 191,   8, 117,   4,   1,  80,  25,  50,   9
   9,  22,   4,  11,   8,  31,  20,  10,   7,  90
  78, 118, 228, 443, 138, 444, 669, 427, 570,  22
  22,  80,   8, 118,   4,  39, 117,  43,  30,  77
 569, 205, 336, 166, 191,  28, 921, 600,  61, 892
  31,  66,  22,  89,  30, 191,  79,  56, 117, 134
   1,   8,  22,  20,  18,  16,   2,  12,  34,  31
   0,   1,   8,   4,   9,  82,  15,  90,   5,  31
  22,  31,   8, 117,  80,   4, 191,  50,  56,  72
  25,  22,  56,  89,  11,  72,  57,  28, 136,  30
 118, 443,  80, 123,  42,  78, 267, 256, 669, 120
   8,   1,  31,   4,  99,   0,   9,  20,  79,  24
   1,  25,  31,   8,   9,   0,  15,  90,  24,   7
   1,   4,   0,   9,   7,   8,   2,  31,   6,  10
  22,   8,  39,  89,  30,   1,  79,  24,  57, 191
 138, 213, 145, 428, 140, 668, 281, 733, 732, 320
   2,   1,  10,   9,   4,  12,  20,   8,  15,  55
  27, 250, 253,  77, 136,  79, 118, 348,  28,  72
  22,  31, 191, 117,  79,   8, 253,  25,  57,  24
  22,  80,  79, 118,   8, 117,  78,  89,  42,  72
   7,   0,   2,   1,   5,  20,   9,   4,   6,  55
   4,   1,  22,   0,  11,   6,  49,   9,  18,   8
 118,  22, 131, 562, 669, 422, 117,  79, 443, 427
  25,   9,   8,  57,   1,  30,  39,  56,  79,  51
  22,   4,   1,   9,  25,  56,  80,  30,  89, 191
  77,  31,  22,  72, 251, 441, 131, 289, 122, 125
   9,  10,   4,  11,  22,  20,  31,   7,  25,   5
   9,   1,   4,   2,   8,  22,  11,  31,  10,  25
  22,  28,  31, 135,   4, 138,   1, 168,   0,   9
  10,   9,  16,   8,  12,  20,  22,  55,  82, 272
   1,   9,   4,  22,  15,   2,   8, 327, 104,  20
  31, 892,  57,  66,  22,  28, 338, 102, 148, 921
   4,  22,  90,   0,  24,  15,  25,   9,  58,  79
   8,  66,  57,  89,  79,  56,  37,  25,  99, 134
   4,   1,   9,  25,  90,  18,  11,  80,   2,  56
  31,  22,  89, 138, 117, 265,  57,  50, 145,  80
   0,  22,   9,  31,  20,  18,  11,   2,  16,  90
  22,  31,  28, 191, 117,   8,  57,  79,  72,  30
   2,   1,   4,  10,  25,  15,   8, 104,  20,  12
  22,   1,   4,   8,   9,  39, 104,  25,  79, 327
  31,   4,   8,  80,   1,  79,  50, 117,  39, 118
   1,  22,   4,   0,  31,  25,  11,   2,   6,   7
   0,  20,  16,   8,   9,  82,   2, 232,  11, 218
