  22,  31, 191,   9, 135
  34, 235,   0,  37,  20
   8,   9,  55,   2,   7
   7,   0,   1,  25,   4
   2,   8,   1,  31,  22
  22,   8,  31,   2,   4
  22,   8,   1,  31,   9
   8, 289,   9,  80, 118
  22,   4,   8,  25,   0
  22,  31,   1,   8,   9
  57,  77,  22,  33,  72
   2,  10,  11,   8,  31
   4,   1,   0,  22,  11
  22,  89,   8,  56,  28
  22,  25,   8,   2,   0
 254,  77, 645,  63, 554
 136, 522, 208, 814,  22
   1,   0,  20,  22,   9
   4,  72,  22,  31,  20
  49, 559,  98, 418, 110
   9,   7,  10,  22,  16
   4, 327,   7,  22,   0
   0,  11,   1,   4,   9
 191, 110, 139,  25,  78
 145, 213, 151, 138, 428
  22,   9,   4,   1,  31
  22,   1,  90,  31,   9
   8,  31,  95,  79,  39
   8,   1,   9,  31,  89
  31,  79,  66,  51,   8
 430,  19,  12, 163,   0
 259,  28, 728, 546,  22
  31,   4,   0,  22,   2
  31,  72,  22,  89, 135
   9,   4,  22,  10,  31
  31,   8,  22, 117,   4
  25,  31,   1,   9, 104
  22,   7,   1,   2,  25
 443, 228, 117,  31, 253
  22,   0,   9,  20,  31
  39,   4,  22,   8,   1
  28, 281, 213, 145, 668
  40, 372, 121, 369,  22
   7,   4,  19,   0,   6
   4,  31,   8,  56,   9
   8,   4,   1,  31,  80
  22,  31,   9,   1,   4
   0,   9,   8,  42,  82
 485, 160,  11,  80, 217
   1,  10,  25,  22,   7
   0,   9,  10,   4,  15
  31,   8,   1,   9,   4
  22,  31,   8,  89,  25
   0,  10,  11,  20,   1
 136, 117, 120, 486, 122
  42, 441, 118, 116, 123
   4,   1,  93,   9,  31
   9,   1,  11,  10,  22
  20,   1,  18,   7,   0
  22,   9, 191,   4,   8
  22,  56,  57, 202, 310
  22,  31,   1,   8,   2
   2, 305,   1,   9,  10
 228, 265,  78, 397, 125
   4,   0,   9,  25,  20
   4,   0,  22,   9,   2
   1,   0,  31,   8,  11
  22,   1,   9,  20,   0
   4,   9,  20,  22,  15
  71,  22, 526,  66,   9
  18,  20,  12,   7,  16
   9,   2,   0,  20,  22
   4,   2,   9,   8,  10
  22,  95,  24,  79,  89
  15,   7,   4,  58,  20
  22,   1,   8,   0,  20
  10,   1,  55,  11,   9
   1,   9,  22,  20,   2
   9,  10,   1,  13,  11
  31,  80,  77,  22,  72
   0,   9,   1,  10,  20
   4,   0,  22,  31,   2
   4,   0,   2,  22,  31
 136,  66, 138,  77, 117
   1,   7,   0,  11,   4
 671,  74,  22, 154, 194
  22,  79, 136,  72,   8
   8,  25,  80,   9,   1
  20,   0,  11,   1,   6
   1,   0,   9,  31,   8
   8,  22,   1,   2,   4
  11,   4,   8,   1,   9
   0,   9,   4,  11,  10
   1,   0,  31,   8,  11
  22,   8,   9,  80,  30
   4,   1,  31,   0,   8
   4,   1,  31,  79,  90
   8,   9,  80,  25,   1
   1,  31,  10,   8,   4
   8,  22,  31,   4,   1
  31,  79,   9,   4,  25
  57,  89,  79,  22, 117
  22,   4,   8,  79, 191
  74, 385, 333, 402, 453
   1,  25,   9,  20,  15
   1,   9,   4,   7,  11
  44, 430, 275,  12, 627
  22,  80,  89,  28,  72
  80,  22,   8,  79,   4
  78, 228, 397, 118, 443
  20,   1,  11,  22,   4
  25,   4,  22,   9,  39
  22,   9,   1,   8,   4
  77,  31,  72,  57,  22
   9,  10,   4,  31,  22
   8,   9,  25,  80,   4
  22,  31,   9,   1,  25
   0,  31,   8,  22,   4
  22,  57,  25, 191,  80
  22,   8,   4,  25,   0
  31, 136, 117, 138,  56
   2,  16,  82, 353,  22
   0,   9, 218,   1,   2
  20,   1,  24, 264,   2
 191,  31,  25,  80,   8
   1,   2,  14,  31,  22
  22,  31,   9,   8,  30
  49,  58,   7,   4,  11
   8,  39,  31,   4, 117
   0,   4,  90,  58,   9
  22, 117,   8,  80,  56
  22,   8,  30,  89,  66
   1,   9,   8,   2,  20
 576,  82, 216,  54,  23
  31,  89,  61,  30,  78
  24,  31,  80, 117,  51
   1,   0,  22,   9,   7
  31,  22,  80,   8, 118
  22,  31,   8,   1,  39
 336, 171, 125, 136, 265
   8,  20,  31,   9,  11
   4,  50,   1,  22,  58
  95,   4,   8, 191,   1
  22,   8,  25,   9,   4
   2,   0,   4,  15,   9
   8,  22,  31,   1,   4
   0,  11,   4,   1,   9
   8,  31,   1,  50,  79
   1,  20,  22,   8, 621
  80,  78,  31,  22,  79
 219, 114, 112, 163, 613
 551,   8, 333,  31, 235
  31,  89, 191,   8, 117
  40,  90,  22,  11,   2
 106,   4, 121, 332,  22
  22,  80,  79,   8,   4
  25,  89,   8,  72,  30
  31,  79,  95, 191,  80
  22,   8, 202,  79, 118
  22,   1,   9,   8,   0
  15,   0,  22,  25,   9
  31,  22,  80, 217, 253
  22,   9,  31,   1,   4
   2,   1,   4,   9,   8
  80,  22,  20,  78,   9
  31,  22,  30,  89, 118
   1,   8,   4,   9,  31
 118,  39, 117,   4,   8
  28, 135,  92, 145,  31
   1,   9,   4,  22,  10
   9,   0,   4,   8,  22
  79,  72,  30,  22, 118
  31,  77,   8,  57, 118
  31,  28,  89,  22,   8
 118, 117,  72,  66,   4
  89,  22,   8,   9, 129
  25,  31,   9,   8,  79
  31,  22,   8, 118,  79
   8,  22,   9,   1,  25
   4,  20,  11,   1,   2
  34,  20,   0,  11,   6
   1,   4,   9,  57,  25
   1,  11,   9,  10,  55
  79, 265, 449,  97, 117
  25,  18,  22,  20,  57
   0,   2,   4,   9,  20
  80, 117, 131,  79,  72
  22,  31, 191,  30,  79
  95,  50,  22, 191, 193
 163,   7, 275,  20, 430
  31,  22, 136,  25,  80
   0,   1,   8,   7,  90
  31,  80,   8,  30,  25
  31,   8,  57,  25,   1
 216,   0,  15, 221,   1
  42, 441, 118,   8, 123
  31,   0,   4,  22,  10
  22,   4,   1,  43,   8
  31, 106,  80,   8, 117
   0,  22,   8,  11,  10
   1,  22,   0,   9,  20
  22, 191,  80, 145,  30
 192,  68, 194, 189, 488
  72,  31, 118, 370, 289
  22,  31,   1,   8,   4
  22,  31,   8,   2,   1
  31,  80,  72,   9, 117
  22, 191,   8,  93,  24
  75, 117, 131, 136, 326
   0,   1,   5,  54,  13
   0,  11,   4,   9,  22
  22,  80,  25, 117,   8
   0,   4,  15,  22,   1
   8,   0,   1, 342,   9
  22,   8,   9,   4,  80
 120, 444, 249,  77, 225
 846, 800, 845, 363, 247
  42,  89,  79,  80, 526
   1,   0,  31,   8,   4
  31,  77,  57,  39,  72
  69,  77, 120, 123, 116
   1,  31,   4,   9,   0
   4,  20,   0,  22,  11
   0,   1,   8,  31,  22
 450, 146, 945,  98, 724
  49,   1,  58, 327,  93
  22,   0,  20,  31,   4
   1,   9,  11,  22,  10
  31,  25,   8,  72,  30
  80,  89,  31,   4, 138
  31,   9,  25,  57,   4
  22,   9,   4,   1,   0
  22,  93,   4,  90,   8
  22,   1,   8,   0,   4
   0,   1,  15,  10,   8
   1,   2,   4,   8,  22
   8,  79,  80,   9,   4
 128, 744, 215,  72, 455
  22,  49, 117,  72,   4
 216,  22,   9, 661,  15
  80,  78, 136, 118,  92
  79,  80,   8,  22, 118
 136,  72, 117, 118,  66
  22,  79,  80, 136,   4
   7,  15,  10,   8,   9
   7,  90,   4,  15,   1
  79,  31,  22,  80, 118
  31,  28, 136,   8, 134
  31,  22,   8,  77, 118
   8,   5,   4,   1,  11
   4,  90,  22,  15,   0
  20,  22,   1,   9,   0
  31, 191, 253,  72,  56
  28, 256, 145, 138, 281
   0,   2,  55,   9,   1
  22,  78, 136,  80,  72
  31,   8, 191,  22,  57
  22,  80,  78, 191,  66
   1,   9,   4,  11,   8
  18,   4,   7,   6,  12
  80,  78,  31, 228, 118
  57,  22,  89,  50, 327
  31,   4,  22,   1,   0
  39, 441,  31, 118, 486
  31,   1,   0,  22,  11
   4,   1,   0,   9,  20
  31,  79,  89,  80,   8
   0,   2,  15,  22,  20
   7,  22,   1,   4, 576
 428, 961, 308, 357, 614
  20, 243,  31,  24,  39
  31,   8,  22,  79,   9
  79,   8,  80,  25,   9
  31,  22,  28,   8,  30
   1,  22,   8,  11,  31
  28,  31, 136, 191,   8
  15,  10,   1,   9,   7
  22,   9,   8,   1,  79
  22,  79,  31,  56,   8
   1,  22,   0,   9,  31
   9,   0,  90,  82,   2
  22,  56,   4,   8,   9
   1,   9,   2,  20,   0
  22,   4,  30,  39,  25
  22,  25,   9,   8,  30
   4,   1,  22,   0,   7
 418, 148, 570, 106,  68
   4, 430,   1,  31,   0
   8,  66,   4,  25,   9
   0,  55,   2,   4,  22
  31,  61, 546, 194, 215
   4,   9,  10,  11,  20
  31,  22,  79,  80,   8
  22,  20,   0,   8,   7
   1,  22,  79,  31,  50
   2,   9,   4,   1,  20
 430,  19,  12, 275, 627
  31,  30, 118, 398,   8
 131,   8,  79,  89, 570
   0,   3,  22,   4,  11
 520, 285, 171, 807, 725
  31,  22,  39,  79, 117
   8,  22,  31,   1,   0
 310, 270, 702, 244,  51
   4,   1,   0,  22,  31
   0,   9,  10,   4, 216
 166, 297, 770, 795, 890
   2,   0,   1,  11,   8
  22,   4,  31,   0,   1
  93,  22,   8,  50,  79
   9,  31,  22,   1,   2
  22,  40, 913,  31,  39
   1,   9,   0,  31,  22
  25,   0,   8,   4,   1
   8,  31,  22,  20,  11
   0,   1,  31,   8,   4
   2,   8,   1,  31,  22
 265,  80,  77,  31,  22
  22,   9,   4,  49,   1
  22,  25,   1,  80,   8
   8,  31,  89,   5,  22
  22, 135,  25, 151, 191
   1,   4,  31,  25,   9
 178, 326, 388, 116, 122
   0,   1,   2,   9,  11
   7,   0,   4,  15,  22
   8,  31,  56,   1,   4
   7,   9,   2,  22,   8
   0,   9,  22,  20,  11
  80,  78, 443, 118,  79
  22,  25,   8, 135,  72
 129, 202,  66, 217,  51
  22,  30, 194, 111,  64
   1,   9,   0,  20,  22
   8, 135,  89,  22,  80
  28,  31, 135, 138,   8
   1,   0,   4,  55,  22
   1,   2,   9,  55,  10
 191,  65,  28, 544,  43
   9,   2,   1,  11,  22
  31, 136,  66,  30, 191
  22,  25,   7,   1,   9
   4,   1,  31,   0,   8
  80,  22, 117,   8,  72
   8,  31,  78, 118,  89
  49,  20,  90,  58,  31
  31,  66, 110,  22,  56
  22,  31,   1,  79,   4
  72,  22,  89, 135, 191
  31, 135,  72,   8, 191
  22, 215,   8,  30,  57
  22,   8,  20,  24,  90
  22,   4,  79, 202,  37
   0,   1,  10,  11,  31
  31,   4,   1,  39,   8
 415, 457, 416, 456, 460
  95,  22,  25, 117,   8
   4,   1,  40,   9,  79
   4,   1,  31,   8, 327
  28, 138, 135,  31,  72
   8,  80,   0,  39,   9
   1,  31,   9,   8,  20
  22, 191,   8, 117,  50
  79,  30,  89,   8,  72
  51,  43, 117,  93, 136
 117,  89,  72, 129,  66
  31,  77,   8,  79,   4
  39,  22,  79, 270,  84
 185, 212,  22,  66, 208
   4,   0,  22,  58,   2
   2,  11,   1,   9,  20
  80,   8,  31,   1,   4
  28,  22, 135, 775, 289
  31,   4,  39,   1, 117
   4,   0,  22,   8,   7
 191,   8,  79,  80,  28
  42, 120, 267, 118,  80
  24,  22,  89,  39,   8
   2,   1,   9,   8,   7
  31,  66,  80, 123, 117
  80,  31,  22,  20,   8
  20,   0,  11,   1,  48
  22,  31,  79,  39,  80
   1,   0,  10,   9,   7
  80, 214, 118,  22,  56
  28, 505, 145,  92, 247
  22,   8,  39,   4,  30
   2,   1,   4,   0,   8
   4,   0,   9,  25,  20
   0,   4,   9,  31,  10
   1,  20,   9,  22,   8
  31,   8,  22,   9,  25
  80,  51,  31,   1,  22
  22,  25,   8,   9,  39
   0,   4,   1,  20,   8
   0,  20,  12,  82,   2
   4,   0,   9,  11,  22
   2,   4,  31,   5,  22
  31, 118,  80,  42,   8
  31,  22,   9,   0,   4
  22,   8,  79,  80,  89
 235, 647, 447,  83,  47
   4,   1,  31,   8,   9
  31,   9,   8,   4,   0
   2,   0,   1,   8,   4
  50,  56,  31,  65,  39
  16,   1,   4,  34,  20
  30, 457, 416, 212, 249
   1,  22,   0,   9,  20
  31, 289, 744, 457, 425
  22,  31,   8,  80,   9
  31,  22, 136, 117,   9
  25,   8,  79,  22,  39
  31,  80,  89,  72,  79
  31,  57,   8,  22,   9
   9,  22,  20,   4,   8
  28,   4,  25,  89,   9
 217, 185,  64,  69,  89
  15,   9,   0,   2,   8
   1,   0,   7,   4,  20
  80,  78, 105, 173, 562
  39,   8,  79, 225,  22
   9,   8,   2,  25,  57
  20,   4,  18,   7,   2
   2,   1,  10,   9,   8
  22,  31,   8,  56,  39
  31,  77, 249, 267, 125
   4,  22,   1,  90,   0
  31,   8,  57,  22,   9
   4,   1,   0,   9,  25
   1,  31,  49,   8,   9
   0,  22,   4,  16,  25
  31,  78,  79, 131, 443
  22,   0,   4,   8,  20
 332, 790,   1,  14,   4
  28, 145, 213, 256,  22
  31,   9,   4,   0,  25
   1,   2,   4,  16,  12
   2,   0,  10,  11,   9
 125, 117,  80,   8, 250
   1,   0,  31,   8,  11
   0,  31,   1,   8,   9
   0,   1,  20,  11,   7
  31,  22, 117,  80, 191
  57,  31, 194,   1,  66
   4,  41,  40,  15, 519
 439, 327, 528, 691, 597
  31,   8,  22,   4,   1
  31,   8,   1, 173, 219
   2,   8,   1,  20,   4
 474,  61, 269,  30, 844
   0,   4,   2,  20,   7
  25, 385,  22, 154,  90
 231, 576, 195, 108,  60
  31,  22,   8,  57,   4
 327,   1,   4,   0,  90
   0,   4,   2,   9,   8
   1,   0,  39,  24,  42
  79,  31,  80,  24,  89
   0,  39,  22,   8,   9
  31, 265, 671, 135, 191
   4,  31,  20,  49,  57
  28,  22, 151,  72, 213
   2,  20,  82, 353,  15
  22,  93,  40,   4,  25
  80,  79, 117,  31,   8
  20,   1,  18,   7,   0
   4,  20,  90,   1,   9
  22,  30,   8,  66,  72
  31,  28, 131,   1, 143
 398,  30,  31, 562, 669
  25,   8,   4,  80,  89
   4,  31,   8,  20,   9
 585,   7,   1, 637,   4
  22,  90,   4,  93,   0
  96, 693, 744, 381, 546
  25,   0,   4,   1,   8
   4,   2,  22,   8,   9
  72, 136, 138,  78, 129
   2,   8,  22,  11,  20
   4,   1,  90,  49,   0
   1,  22,   8,   9,  79
   0,   1,  22,  11,   7
  77, 118, 441,  72,  66
   9,   8,  22,   2,  25
   0,  10,  31,   8,  22
  31,  80,   8,  79,  56
   1,   4,   0,  20,  11
   1,   2,  20,   4,  10
  79, 118, 228,  39,  78
   8,  39,  22,   9,   0
  31,   4,   8,  20,   0
   1,  22,   2,   7,   9
   4,  31,   9,   0,  20
   1,   4,   2, 232,  22
  22, 135,  89, 191,  31
  22,  80,  31,   9,  79
  31,   4,   0,   1,  25
   4,   0,  22,   9,   7
  31,  46,  89,  66, 131
  22,  80,   8,  39,  89
   8, 289,  22,  43,  39
  31,   8,  25,  22,  24
  22,   1,  25,   8,  15
   1,  22,   0,  31,   9
  22, 365,  25,  24, 310
   0,   9,  22,   4,  31
 118,  79,  77, 443,  31
  31,   1,   0,  22,   4
  22,   9,   8,   4,   0
  31,   0,   4,  39,  77
  22,  31,   8,  20,  25
  31,   8,  72,  66,  89
 120,  77, 123, 289,  31
  31,   8,  25,  22,   0
 136, 110, 148,  61, 191
   0,   4,   2,  25,   7
  79,  31,  25,   8,   4
   1,   9,   2,  22,  11
 327, 637, 691, 584, 679
   4,  31,   1,   0,  25
   4,   2,  22,   9,  20
  22,  31,  89,   8, 131
   1,   4,   0,  22,  31
  22,   1,   9,   0,  56
  22,  25,   1,   4,   7
 117,  22,  72,  25,  31
   2,   0,   4,  22,   9
  22,   8,  80,  66,   4
   4,   9,   8,  22,  31
  66,  22,  31,  28,  30
   1,   0,   9,   8,  22
 310, 590, 202,  64,   4
  22,  25,   8, 191, 342
  90,   4,   1,  20,  15
  22,  31,   1,   8,   9
  22,  31,   8,   9, 191
  79, 264,  24,   8,  80
  39, 394,   2, 425, 225
   1,  31,   9,   8,  20
 202,  66, 476, 342,  22
   2,   0,  13,   5,   1
  30, 117,  89,   9,  39
   0,   1,   8,   7,   5
  22,   9,   4,   0,  11
 117,  22,  42,  31,  72
  22, 546, 191, 247, 136
   1,   4,   0,  31,  25
  98, 533, 772, 333, 374
   2,   0,   1,   8,   4
   1,  22,  20,   2,   9
  57,  31,   8, 110, 418
  90,   1,  50,   4,  22
  89,  66,   8,  22, 136
   4,  22,   3,  11,   8
   9,   0,  81, 272,   2
  22,   1,  79,   4,   8
   1,   2,   9,   8,  22
   1,  31,  22,   8,  10
   4,   1,  31,  25,  20
  20,  11,   4,  18,  16
  89, 117,  31,  22,  79
   1,   2,  20,   9,  10
 178,  19, 627,   0,   4
   8,   1,  31,  22,   9
  22,   4, 327,   1,  31
  95, 439, 317, 585, 266
   4,   1,  31,   9,   0
 212, 394, 416,  77, 457
  80,  78, 118, 397,   8
   0,   4,  20,   2,   9
 166,  59, 760, 412, 796
   1,  31,  10,   8,  22
   9,  31,  22,   1,   4
  31,   9,   4,   8,  90
  79, 117,  72,  31,  77
  22,  80,  79,   8,  25
   9,   8, 339,   0,  52
  22,  31,   9,   8, 117
   9,  15,   0,   4,   8
   3,  55,   1,  10,   9
  31,  79,  22,   8,  43
  22,  39,  93, 310,  68
  31,  89,  28,  80,  66
   2,   4,   9,  20,  10
 765, 122, 603, 206, 607
  31,   8,  22,   9,  25
   8,  22,  72, 135, 191
  31,  22,  65,  68,  56
  31,  22,  39,   4,  80
  72, 144,  31,  57, 546
  22,  31,  80,   8, 138
 240, 246, 224, 855, 841
  31,  25, 194,  57,  56
 120,  42, 486,  77, 116
 125,  28, 135,  72, 150
  66,  31, 191,  25,   8
  31,   9,   8,   4,   0
  96, 129, 517, 390, 194
  22,   4,   8,   9,   0
   9,  90,  31, 117,   1
  22,  72,  79,  89, 191
  30,  72,  77,  89,  66
   4,   2,  22,  20,   9
   4,  20,  22,   2,   9
   0,  25,  31, 104,   7
 603, 767, 443,  25,  80
   1,   2,  10,   3,  20
 212, 249, 415, 208,  30
   9,  31, 456, 415,  77
  31,  22, 134, 117,  57
   2,   1,   9,  11,   8
   0,   1,   4,  11,   2
   0,  22,  20,   9,   2
   4,   2,  22,   7,  15
   1,   4,  22,   0,   7
 255, 890, 212, 259, 302
   1,   2,  31,   8,  11
   2,   8,   1,  31,  22
   8,  30,  25,  89,   9
   4,   0,  18,  22,  11
 151,  28,  31, 135, 213
 424, 905, 400, 129, 318
  31,   8,  78,   4,  79
   2,   1,   8,  31,  22
   4,  22,   2,   9,   8
   0,   9,   1,  10,  55
  22,  72, 302, 718,  79
   9,  22,   8,   1,   4
   2,   1,  10,   8,   9
   4,  22,  79,  30,   1
  22,   0,   4,   1,  25
   0,   2,   1,   9,   4
  27,  31, 310,  39, 522
  11,   2,   4,  10,   0
  27, 270, 512, 312,  61
  25,   7,  22,   0,  20
   0,   1,  10,   9,   4
  20,  11,  10,   2,   1
 191, 382,  22,  66,  80
  72, 143, 207, 138, 131
   0,   1,   9,  11,  16
  22,  25,  31,   8,   1
   3,   1, 232,  11,   2
   8,   2,  31,   7,  10
  31,   9,   1,   8, 202
  31,  24,  89, 136,  66
  77, 117,  31,   8, 131
  50, 191,  31,  80,  39
  22,   1,  31,  79, 327
   8,  80,   4,  31,  22
  50, 487,   1,  31,   4
  22,  80,   8,  25,  79
  80,  22,  72,  30, 118
   1,  10,   9,  11,   8
   4,  22,   0,   9,  11
 455, 457, 289,   8,  10
  22,   1,   4, 104,   9
 134, 136, 418, 247, 250
   2,   1,  22,  10,  20
  20,  22,  31,   8,   9
  22,   9,  40,   4,  43
  31,   4,  22,  57,   9
   1, 739,   4,  31,  79
  89,  22,  31,  25,   8
   2,   4,   9,  20,  22
  22,   8, 191, 136,  80
   4,  22, 327,  31, 191
   8,  31,  25,   9,   1
   0,   1,  11,  22,   4
   9,   0,   5,   7,  11
  22,   8, 117,  78,  89
   8,  31,  72,   9,  28
 121,   4, 332,   0,   2
  12,  34,  48, 651, 639
   8,  22,   9,  30,  39
  31,   8,   4,  25, 191
  31,  25,   4,   8,   9
  31,   1,   8,   0,   4
  31, 191,  25,   8,  79
   2,   9,   4,  11,  22
   9,  22, 131,  72,   8
   0,   9,   1,  10,  11
   4,  50,   1,  22,   0
  31, 136,   8, 118,  28
  22,  31,   8, 191,  79
 104,   9,   2,   1,  18
  22,   1,   4,  31,   8
  24,   1,   7,   4,  79
  90,   1,   4,   7,   0
   2,   8,   1,  31,  22
  89,  66,   8,  22,   9
  22,  31,   4,   0,   8
  79,  80,  78,  25,   1
   1,   0,  31,  11,   8
  31,  25,   9,   1,   8
   2,  10,  16,  55,   5
 124, 324, 106,  25, 476
  31, 117,  39,   8,  30
  79,  31,   4,   1,  22
   9,   1,   2,   8,  82
  22,   9,   0,  31,   1
  79,   8,  80,  22,  89
  20,   7,  18,   4,  11
  31,  25,  80, 191,   9
   2,   8,   1,  31,  22
  31,  80,  22, 191,  89
   0,   2,  11,   1,   8
   9,   2,   1,  15,  31
  22,  31,   8,  78,   4
  31,   8,   1,   4, 185
  42, 117,  31,  66,  80
  31, 117,   8, 136, 131
   0,   9,   4,  10,  11
 118,  31,  78,  72,  80
  22,  20,  31,   4,   8
  31,   0,   1,   4,  39
   8,  30,  25,  20,  90
  22,  93, 191,  90, 104
   2,   1,   4,   8,  22
  22,  31,   8, 191,  89
  31,  51,  39,  89, 202
   9,  22,   1,  20,   0
   8,  31,  80,   9,   4
  28,  31, 135,  72,  80
  31,  22, 138,  80,  28
 330, 321, 686, 507, 815
 188, 178, 116, 513, 251
   1,   4,  58,  11,   0
   0,   4,  22,  10,  11
   8,  31,  79,   9,   1
  25,  80,   8,  56,  79
   0,   9,  20,   2,   8
   9,   1,  10,  20,  11
  25,   1,   4,  31,   9
   1,   0,   2,   9,  31
  31,   8,  79,  66,  89
 117,  80,  22,  78, 331
   0,   2,   4,   9,  11
  24,  22,   4,  79, 191
   0,   2,  11,   4,   9
  28, 135, 213, 151, 265
  31, 118,  80,  63, 265
 135, 145, 256, 168, 214
   9,   8,   4,   0,   1
   0,   4,   9,  10,  20
   4,   0,  31,   9,   1
 194,  27, 310, 312,  57
